event_id,code,signal_date,stage_group,post_day,old_v021_daily_label_quality_ok,new_v022_daily_label_quality_ok,old_v021_d2_open_daily,new_v022_d2_open_daily,old_v021_d3_high_daily,new_v022_d3_high_daily,old_v021_d3_close_daily,new_v022_d3_close_daily,old_v021_target7,new_v022_target7,old_v021_tail,new_v022_tail,audit_minute_target7,audit_minute_tail,target_changed_vs_v021,tail_changed_vs_v021,target_changed_vs_minute,tail_changed_vs_minute,recovered_from_previous_missing,change_reason
603379_2026-07-02,603379,2026-07-02,d0,,False,True,80.0,80.0,,76.07,,71.45,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603650_2026-06-30,603650,2026-07-02,post,2.0,False,True,94.82,94.82,,92.3,,83.69,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603950_2026-07-01,603950,2026-07-02,post,1.0,True,True,81.45,81.45,92.09,92.09,88.46,88.46,True,True,False,False,True,False,False,False,False,False,False,unchanged
603956_2026-06-30,603956,2026-07-02,post,2.0,True,True,5.87,5.87,6.25,6.25,6.02,6.02,False,False,False,False,False,False,False,False,False,False,False,unchanged
603983_2026-07-01,603983,2026-07-02,post,1.0,False,True,27.52,27.52,,31.3,,31.12,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603991_2026-07-02,603991,2026-07-02,d0,,True,True,152.83,152.83,158.28,158.28,153.59,153.59,False,False,False,False,False,False,False,False,False,False,False,unchanged
000017_2026-07-01,000017,2026-07-03,post,2.0,True,True,5.96,5.96,6.1,6.1,6.03,6.03,False,False,False,False,False,False,False,False,False,False,False,unchanged
000520_2026-07-03,000520,2026-07-03,d0,,False,True,4.66,4.66,,4.79,,4.59,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000536_2026-07-03,000536,2026-07-03,d0,,False,True,3.91,3.91,,3.78,,3.5,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000601_2026-07-03,000601,2026-07-03,d0,,False,True,6.66,6.66,,7.0,,6.59,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000603_2026-07-02,000603,2026-07-03,post,1.0,True,True,24.53,24.53,24.01,24.01,22.35,22.35,False,False,True,True,False,True,False,False,False,False,False,unchanged
000620_2026-07-02,000620,2026-07-03,post,1.0,True,True,3.75,3.75,3.58,3.58,3.33,3.33,False,False,True,True,False,True,False,False,False,False,False,unchanged
001229_2026-07-01,001229,2026-07-03,post,2.0,True,True,35.96,35.96,38.82,38.82,38.82,38.82,True,True,False,False,True,False,False,False,False,False,False,unchanged
001313_2026-07-03,001313,2026-07-03,d0,,False,True,7.89,7.89,,8.11,,8.07,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
001331_2026-07-02,001331,2026-07-03,post,1.0,False,True,,62.86,,68.0,,61.0,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002053_2026-07-02,002053,2026-07-03,post,1.0,False,True,,9.7,,9.53,,9.17,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002167_2026-07-02,002167,2026-07-03,post,1.0,True,True,25.38,25.38,24.45,24.45,22.33,22.33,False,False,True,True,False,True,False,False,False,False,False,unchanged
002208_2026-07-01,002208,2026-07-03,post,2.0,True,True,18.96,18.96,18.46,18.46,17.66,17.66,False,False,True,True,False,True,False,False,False,False,False,unchanged
002273_2026-07-02,002273,2026-07-03,post,1.0,True,True,36.06,36.06,35.88,35.88,34.17,34.17,False,False,True,True,False,True,False,False,False,False,False,unchanged
002407_2026-07-02,002407,2026-07-03,post,1.0,True,True,48.51,48.51,47.17,47.17,45.35,45.35,False,False,True,True,False,True,False,False,False,False,False,unchanged
002458_2026-07-03,002458,2026-07-03,d0,,False,True,9.0,9.0,,9.22,,8.67,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002559_2026-07-03,002559,2026-07-03,d0,,False,True,14.32,14.32,,13.79,,13.15,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002628_2026-07-01,002628,2026-07-03,post,2.0,True,True,5.47,5.47,5.53,5.53,5.32,5.32,False,False,False,False,False,False,False,False,False,False,False,unchanged
002638_2026-07-01,002638,2026-07-03,post,2.0,False,True,,4.06,,3.96,,3.87,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002738_2026-07-02,002738,2026-07-03,post,1.0,False,True,,64.69,,65.9,,61.05,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002826_2026-07-03,002826,2026-07-03,d0,,False,True,17.92,17.92,,18.49,,17.23,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002929_2026-07-02,002929,2026-07-03,post,1.0,True,True,68.99,68.99,64.37,64.37,59.63,59.63,False,False,True,True,False,True,False,False,False,False,False,unchanged
002971_2026-07-03,002971,2026-07-03,d0,,False,True,69.14,69.14,,64.51,,60.94,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
003043_2026-07-01,003043,2026-07-03,post,2.0,False,True,,99.45,,100.58,,96.73,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600076_2026-07-02,600076,2026-07-03,post,1.0,True,True,3.38,3.38,3.66,3.66,3.49,3.49,True,True,False,False,True,False,False,False,False,False,False,unchanged
600113_2026-07-02,600113,2026-07-03,post,1.0,True,True,34.39,34.39,33.92,33.92,31.58,31.58,False,False,True,True,False,True,False,False,False,False,False,unchanged
600363_2026-07-01,600363,2026-07-03,post,2.0,False,True,,37.11,,34.58,,33.04,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600378_2026-07-01,600378,2026-07-03,post,2.0,False,True,,76.88,,68.41,,65.57,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600641_2026-07-03,600641,2026-07-03,d0,,True,True,46.36,46.36,45.88,45.88,44.35,44.35,False,False,False,False,False,False,False,False,False,False,False,unchanged
600707_2026-07-01,600707,2026-07-03,post,2.0,False,True,,14.9,,13.67,,12.95,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600783_2026-07-02,600783,2026-07-03,post,1.0,False,True,,22.04,,20.2,,19.04,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603033_2026-07-01,603033,2026-07-03,post,2.0,False,True,,10.14,,10.35,,9.19,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603061_2026-07-01,603061,2026-07-03,post,2.0,True,True,472.73,472.73,461.5,461.5,448.49,448.49,False,False,True,True,False,True,False,False,False,False,False,unchanged
603120_2026-07-02,603120,2026-07-03,post,1.0,True,True,57.98,57.98,57.7,57.7,55.24,55.24,False,False,False,False,False,False,False,False,False,False,False,unchanged
603212_2026-07-02,603212,2026-07-03,post,1.0,True,True,12.54,12.54,12.1,12.1,11.59,11.59,False,False,True,True,False,True,False,False,False,False,False,unchanged
603222_2026-07-01,603222,2026-07-03,post,2.0,True,True,8.15,8.15,8.7,8.7,8.66,8.66,False,False,False,False,False,False,False,False,False,False,False,unchanged
603379_2026-07-02,603379,2026-07-03,post,1.0,False,True,,75.15,,73.3,,70.29,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603505_2026-07-03,603505,2026-07-03,d0,,False,True,22.09,22.09,,20.45,,19.34,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603538_2026-07-03,603538,2026-07-03,d0,,True,True,37.61,37.61,45.74,45.74,43.7,43.7,True,True,False,False,True,False,False,False,False,False,False,unchanged
603928_2026-07-01,603928,2026-07-03,post,2.0,True,True,14.67,14.67,15.8,15.8,14.87,14.87,True,True,False,False,True,False,False,False,False,False,False,unchanged
603950_2026-07-01,603950,2026-07-03,post,2.0,True,True,86.23,86.23,90.01,90.01,83.51,83.51,False,False,False,False,False,False,False,False,False,False,False,unchanged
603983_2026-07-01,603983,2026-07-03,post,2.0,False,True,,28.49,,31.96,,30.95,False,True,False,False,True,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603991_2026-07-02,603991,2026-07-03,post,1.0,True,True,155.08,155.08,159.5,159.5,154.69,154.69,False,False,False,False,False,False,False,False,False,False,False,unchanged
605488_2026-07-03,605488,2026-07-03,d0,,False,True,33.8,33.8,,33.5,,31.45,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000506_2026-07-06,000506,2026-07-06,d0,,True,True,11.8,11.8,13.42,13.42,13.42,13.42,True,True,False,False,True,False,False,False,False,False,False,unchanged
000520_2026-07-03,000520,2026-07-06,post,1.0,False,True,,4.79,,4.63,,4.4,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000536_2026-07-03,000536,2026-07-06,post,1.0,False,True,,3.73,,3.53,,3.43,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000576_2026-07-06,000576,2026-07-06,d0,,False,True,7.55,7.55,,7.38,,6.97,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000595_2026-07-06,000595,2026-07-06,d0,,True,True,6.11,6.11,5.85,5.85,5.58,5.58,False,False,True,True,False,True,False,False,False,False,False,unchanged
000601_2026-07-03,000601,2026-07-06,post,1.0,False,True,,6.9,,6.52,,6.13,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000603_2026-07-02,000603,2026-07-06,post,2.0,True,True,24.0,24.0,23.17,23.17,22.07,22.07,False,False,True,True,False,True,False,False,False,False,False,unchanged
000620_2026-07-02,000620,2026-07-06,post,2.0,True,True,3.48,3.48,3.41,3.41,3.17,3.17,False,False,True,True,False,True,False,False,False,False,False,unchanged
000908_2026-07-06,000908,2026-07-06,d0,,True,True,6.91,6.91,7.19,7.19,6.97,6.97,False,False,False,False,False,False,False,False,False,False,False,unchanged
001313_2026-07-03,001313,2026-07-06,post,1.0,False,True,,8.03,,8.13,,7.83,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
001317_2026-07-06,001317,2026-07-06,d0,,True,True,42.37,42.37,46.7,46.7,43.68,43.68,True,True,False,False,True,False,False,False,False,False,False,unchanged
002167_2026-07-02,002167,2026-07-06,post,2.0,True,True,23.94,23.94,22.65,22.65,20.1,20.1,False,False,True,True,False,True,False,False,False,False,False,unchanged
002273_2026-07-02,002273,2026-07-06,post,2.0,True,True,35.27,35.27,34.75,34.75,32.04,32.04,False,False,True,True,False,True,False,False,False,False,False,unchanged
002407_2026-07-02,002407,2026-07-06,post,2.0,True,True,46.24,46.24,46.17,46.17,42.12,42.12,False,False,True,True,False,True,False,False,False,False,False,unchanged
002458_2026-07-03,002458,2026-07-06,post,1.0,False,True,,9.06,,8.95,,8.44,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002559_2026-07-03,002559,2026-07-06,post,1.0,False,True,,12.95,,13.15,,12.05,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002747_2026-07-02,002747,2026-07-06,post,2.0,False,True,45.69,45.69,,46.3,,44.1,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002826_2026-07-03,002826,2026-07-06,post,1.0,False,True,,18.47,,17.49,,16.73,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002929_2026-07-02,002929,2026-07-06,post,2.0,True,True,64.3,64.3,60.76,60.76,58.14,58.14,False,False,True,True,False,True,False,False,False,False,False,unchanged
002971_2026-07-03,002971,2026-07-06,post,1.0,False,True,,61.36,,61.58,,57.33,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002979_2026-07-06,002979,2026-07-06,d0,,True,True,72.85,72.85,68.58,68.58,64.12,64.12,False,False,True,True,False,True,False,False,False,False,False,unchanged
600076_2026-07-02,600076,2026-07-06,post,2.0,True,True,3.35,3.35,3.41,3.41,3.16,3.16,False,False,True,True,False,True,False,False,False,False,False,unchanged
600113_2026-07-02,600113,2026-07-06,post,2.0,True,True,33.81,33.81,32.78,32.78,29.99,29.99,False,False,True,True,False,True,False,False,False,False,False,unchanged
600641_2026-07-03,600641,2026-07-06,post,1.0,True,True,42.98,42.98,44.82,44.82,41.58,41.58,False,False,False,False,False,False,False,False,False,False,False,unchanged
600988_2026-07-06,600988,2026-07-06,d0,,True,True,30.31,30.31,32.05,32.05,31.32,31.32,False,False,False,False,False,False,False,False,False,False,False,unchanged
603120_2026-07-02,603120,2026-07-06,post,2.0,True,True,55.0,55.0,55.0,55.0,50.5,50.5,False,False,True,True,False,True,False,False,False,False,False,unchanged
603212_2026-07-02,603212,2026-07-06,post,2.0,True,True,11.8,11.8,11.68,11.68,11.13,11.13,False,False,True,True,False,True,False,False,False,False,False,unchanged
603286_2026-07-06,603286,2026-07-06,d0,,True,True,54.57,54.57,54.2,54.2,48.79,48.79,False,False,True,True,False,True,False,False,False,False,False,unchanged
603338_2026-07-06,603338,2026-07-06,d0,,False,True,53.0,53.0,,53.2,,51.98,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603505_2026-07-03,603505,2026-07-06,post,1.0,False,True,,19.99,,19.42,,17.88,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603538_2026-07-03,603538,2026-07-06,post,1.0,True,True,42.7,42.7,43.69,43.69,39.33,39.33,False,False,True,True,False,True,False,False,False,False,False,unchanged
603559_2026-07-06,603559,2026-07-06,d0,,True,True,8.82,8.82,8.5,8.5,8.05,8.05,False,False,True,True,False,True,False,False,False,False,False,unchanged
603580_2026-07-06,603580,2026-07-06,d0,,True,True,33.75,33.75,37.13,37.13,37.13,37.13,True,True,False,False,True,False,False,False,False,False,False,unchanged
603717_2026-07-06,603717,2026-07-06,d0,,False,True,6.83,6.83,,6.73,,6.29,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603991_2026-07-02,603991,2026-07-06,post,2.0,True,True,151.3,151.3,159.0,159.0,151.87,151.87,False,False,False,False,False,False,False,False,False,False,False,unchanged
605189_2026-07-06,605189,2026-07-06,d0,,True,True,15.31,15.31,14.66,14.66,13.8,13.8,False,False,True,True,False,True,False,False,False,False,False,unchanged
605488_2026-07-03,605488,2026-07-06,post,1.0,False,True,,32.6,,31.49,,30.17,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000506_2026-07-06,000506,2026-07-07,post,1.0,True,True,12.21,12.21,13.52,13.52,13.41,13.41,True,True,False,False,True,False,False,False,False,False,False,unchanged
000576_2026-07-06,000576,2026-07-07,post,1.0,False,True,,7.35,,7.26,,6.98,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000595_2026-07-06,000595,2026-07-07,post,1.0,True,True,5.85,5.85,5.74,5.74,5.5,5.5,False,False,True,True,False,True,False,False,False,False,False,unchanged
000656_2026-07-07,000656,2026-07-07,d0,,True,True,1.31,1.31,1.36,1.36,1.28,1.28,False,False,False,False,False,False,False,False,False,False,False,unchanged
000908_2026-07-06,000908,2026-07-07,post,1.0,True,True,6.62,6.62,7.16,7.16,6.69,6.69,True,True,False,False,True,False,False,False,False,False,False,unchanged
001317_2026-07-06,001317,2026-07-07,post,1.0,True,True,45.28,45.28,44.88,44.88,43.13,43.13,False,False,False,False,False,False,False,False,False,False,False,unchanged
002141_2026-07-07,002141,2026-07-07,d0,,True,True,5.8,5.8,5.65,5.65,5.35,5.35,False,False,True,True,False,True,False,False,False,False,False,unchanged
002396_2026-07-07,002396,2026-07-07,d0,,True,True,27.66,27.66,29.2,29.2,28.96,28.96,False,False,False,False,False,False,False,False,False,False,False,unchanged
002767_2026-07-07,002767,2026-07-07,d0,,True,True,18.49,18.49,18.88,18.88,18.66,18.66,False,False,False,False,False,False,False,False,False,False,False,unchanged
002979_2026-07-06,002979,2026-07-07,post,1.0,True,True,67.82,67.82,65.94,65.94,65.14,65.14,False,False,False,False,False,False,False,False,False,False,False,unchanged
600641_2026-07-03,600641,2026-07-07,post,2.0,True,True,44.08,44.08,43.39,43.39,43.24,43.24,False,False,False,False,False,False,False,False,False,False,False,unchanged
600988_2026-07-06,600988,2026-07-07,post,1.0,True,True,30.03,30.03,31.49,31.49,31.35,31.35,False,False,False,False,False,False,False,False,False,False,False,unchanged
603211_2026-07-07,603211,2026-07-07,d0,,True,True,36.65,36.65,36.38,36.38,34.44,34.44,False,False,True,True,False,True,False,False,False,False,False,unchanged
603286_2026-07-06,603286,2026-07-07,post,1.0,True,True,54.03,54.03,49.9,49.9,48.79,48.79,False,False,True,True,False,True,False,False,False,False,False,unchanged
603338_2026-07-06,603338,2026-07-07,post,1.0,False,True,,53.0,,52.58,,51.82,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603538_2026-07-03,603538,2026-07-07,post,2.0,True,True,43.53,43.53,29.79,29.79,28.07,28.07,False,False,True,True,False,True,False,False,False,False,False,unchanged
603559_2026-07-06,603559,2026-07-07,post,1.0,True,True,8.3,8.3,8.18,8.18,7.98,7.98,False,False,False,False,False,False,False,False,False,False,False,unchanged
603717_2026-07-06,603717,2026-07-07,post,1.0,False,True,,6.68,,6.49,,6.37,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603722_2026-07-07,603722,2026-07-07,d0,,True,True,41.0,41.0,41.86,41.86,38.15,38.15,False,False,True,True,False,True,False,False,False,False,False,unchanged
605189_2026-07-06,605189,2026-07-07,post,1.0,True,True,14.47,14.47,13.83,13.83,13.7,13.7,False,False,True,True,False,True,False,False,False,False,False,unchanged
000595_2026-07-06,000595,2026-07-08,post,2.0,True,True,5.49,5.49,5.71,5.71,5.64,5.64,False,False,False,False,False,False,False,False,False,False,False,unchanged
000656_2026-07-07,000656,2026-07-08,post,1.0,True,True,1.35,1.35,1.34,1.34,1.31,1.31,False,False,False,False,False,False,False,False,False,False,False,unchanged
000908_2026-07-06,000908,2026-07-08,post,2.0,True,True,6.7,6.7,7.06,7.06,6.75,6.75,False,False,False,False,False,False,False,False,False,False,False,unchanged
001317_2026-07-06,001317,2026-07-08,post,2.0,True,True,43.43,43.43,46.27,46.27,44.79,44.79,False,False,False,False,False,False,False,False,False,False,False,unchanged
002141_2026-07-07,002141,2026-07-08,post,1.0,True,True,5.55,5.55,5.48,5.48,5.15,5.15,False,False,True,True,False,True,False,False,False,False,False,unchanged
002767_2026-07-07,002767,2026-07-08,post,1.0,True,True,17.72,17.72,18.8,18.8,18.2,18.2,False,False,False,False,False,False,False,False,False,False,False,unchanged
002979_2026-07-06,002979,2026-07-08,post,2.0,True,True,64.81,64.81,70.5,70.5,66.01,66.01,True,True,False,False,True,False,False,False,False,False,False,unchanged
600246_2026-07-08,600246,2026-07-08,d0,,True,True,19.36,19.36,21.31,21.31,19.8,19.8,True,True,False,False,True,False,False,False,False,False,False,unchanged
600988_2026-07-06,600988,2026-07-08,post,2.0,True,True,29.9,29.9,33.64,33.64,32.84,32.84,True,True,False,False,True,False,False,False,False,False,False,unchanged
603211_2026-07-07,603211,2026-07-08,post,1.0,True,True,35.0,35.0,37.88,37.88,37.88,37.88,True,True,False,False,True,False,False,False,False,False,False,unchanged
603286_2026-07-06,603286,2026-07-08,post,2.0,True,True,49.9,49.9,53.67,53.67,53.67,53.67,True,True,False,False,True,False,False,False,False,False,False,unchanged
603559_2026-07-06,603559,2026-07-08,post,2.0,True,True,7.99,7.99,8.78,8.78,8.78,8.78,True,True,False,False,True,False,False,False,False,False,False,unchanged
603722_2026-07-07,603722,2026-07-08,post,1.0,True,True,39.95,39.95,41.38,41.38,37.46,37.46,False,False,True,True,False,True,False,False,False,False,False,unchanged
603823_2026-07-08,603823,2026-07-08,d0,,True,True,68.82,68.82,72.27,72.27,66.16,66.16,False,False,False,False,False,False,False,False,False,False,False,unchanged
603861_2026-07-08,603861,2026-07-08,d0,,True,True,13.03,13.03,13.59,13.59,13.04,13.04,False,False,False,False,False,False,False,False,False,False,False,unchanged
605189_2026-07-06,605189,2026-07-08,post,2.0,True,True,13.69,13.69,14.05,14.05,13.97,13.97,False,False,False,False,False,False,False,False,False,False,False,unchanged
000656_2026-07-07,000656,2026-07-09,post,2.0,False,True,1.26,1.26,,1.31,,1.24,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
001229_2026-07-09,001229,2026-07-09,d0,,True,True,46.1,46.1,49.6,49.6,46.74,46.74,True,True,False,False,True,False,False,False,False,False,False,unchanged
002141_2026-07-07,002141,2026-07-09,post,2.0,True,True,5.22,5.22,5.18,5.18,4.64,4.64,False,False,True,True,False,True,False,False,False,False,False,unchanged
002396_2026-07-07,002396,2026-07-09,post,2.0,True,True,28.6,28.6,30.22,30.22,28.99,28.99,False,False,False,False,False,False,False,False,False,False,False,unchanged
002767_2026-07-07,002767,2026-07-09,post,2.0,False,True,18.45,18.45,,18.37,,17.24,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002951_2026-07-09,002951,2026-07-09,d0,,True,True,14.93,14.93,14.38,14.38,13.06,13.06,False,False,True,True,False,True,False,False,False,False,False,unchanged
600094_2026-07-09,600094,2026-07-09,d0,,False,True,3.91,3.91,,4.02,,3.76,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600246_2026-07-08,600246,2026-07-09,post,1.0,False,True,20.3,20.3,,21.29,,19.91,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600288_2026-07-09,600288,2026-07-09,d0,,False,True,16.53,16.53,,17.35,,16.64,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603211_2026-07-07,603211,2026-07-09,post,2.0,True,True,33.92,33.92,37.69,37.69,34.02,34.02,True,True,False,False,True,False,False,False,False,False,False,unchanged
603722_2026-07-07,603722,2026-07-09,post,2.0,False,True,38.06,38.06,,37.17,,33.71,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603823_2026-07-08,603823,2026-07-09,post,1.0,True,True,67.38,67.38,69.27,69.27,66.0,66.0,False,False,False,False,False,False,False,False,False,False,False,unchanged
603861_2026-07-08,603861,2026-07-09,post,1.0,True,True,13.4,13.4,13.34,13.34,12.62,12.62,False,False,True,True,False,True,False,False,False,False,False,unchanged
000977_2026-07-10,000977,2026-07-10,d0,,False,True,91.0,91.0,,88.38,,84.95,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
001229_2026-07-09,001229,2026-07-10,post,1.0,True,True,44.76,44.76,46.98,46.98,42.07,42.07,False,False,True,True,False,True,False,False,False,False,False,unchanged
002490_2026-07-10,002490,2026-07-10,d0,,True,True,7.7,7.7,9.07,9.07,9.05,9.05,True,True,False,False,True,False,False,False,False,False,False,unchanged
002841_2026-07-10,002841,2026-07-10,d0,,False,True,51.51,51.51,,52.3,,51.6,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002951_2026-07-09,002951,2026-07-10,post,1.0,True,True,14.38,14.38,12.75,12.75,12.69,12.69,False,False,True,True,False,True,False,False,False,False,False,unchanged
600094_2026-07-09,600094,2026-07-10,post,1.0,False,True,,3.95,,3.88,,3.85,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600246_2026-07-08,600246,2026-07-10,post,2.0,False,True,,19.29,,20.48,,19.17,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
600288_2026-07-09,600288,2026-07-10,post,1.0,False,True,,16.51,,17.35,,17.18,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603823_2026-07-08,603823,2026-07-10,post,2.0,True,True,64.3,64.3,67.5,67.5,66.48,66.48,False,False,False,False,False,False,False,False,False,False,False,unchanged
603861_2026-07-08,603861,2026-07-10,post,2.0,True,True,12.9,12.9,12.83,12.83,12.36,12.36,False,False,False,False,False,False,False,False,False,False,False,unchanged
603928_2026-07-10,603928,2026-07-10,d0,,True,True,16.94,16.94,16.3,16.3,15.23,15.23,False,False,True,True,False,True,False,False,False,False,False,unchanged
000887_2026-07-13,000887,2026-07-13,d0,,False,True,19.94,19.94,,19.63,,19.25,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000892_2026-07-13,000892,2026-07-13,d0,,True,True,4.05,4.05,3.52,3.52,3.52,3.52,False,False,True,True,False,True,False,False,False,False,False,unchanged
000977_2026-07-10,000977,2026-07-13,post,1.0,False,True,,88.0,,88.86,,84.7,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
001229_2026-07-09,001229,2026-07-13,post,2.0,True,True,45.89,45.89,43.3,43.3,40.08,40.08,False,False,True,True,False,True,False,False,False,False,False,unchanged
002346_2026-07-13,002346,2026-07-13,d0,,True,True,20.34,20.34,21.19,21.19,20.16,20.16,False,False,False,False,False,False,False,False,False,False,False,unchanged
002414_2026-07-13,002414,2026-07-13,d0,,False,True,13.79,13.79,,13.77,,13.32,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002490_2026-07-10,002490,2026-07-13,post,1.0,True,True,8.38,8.38,8.59,8.59,8.15,8.15,False,False,False,False,False,False,False,False,False,False,False,unchanged
002829_2026-07-13,002829,2026-07-13,d0,,True,True,19.0,19.0,18.16,18.16,17.13,17.13,False,False,True,True,False,True,False,False,False,False,False,unchanged
002841_2026-07-10,002841,2026-07-13,post,1.0,False,True,,51.0,,52.1,,48.19,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002951_2026-07-09,002951,2026-07-13,post,2.0,True,True,12.14,12.14,13.0,13.0,12.69,12.69,True,True,False,False,True,False,False,False,False,False,False,unchanged
603898_2026-07-13,603898,2026-07-13,d0,,False,True,14.83,14.83,,14.3,,13.84,False,False,False,True,False,True,False,False,False,False,True,recovered_label_after_daily_cache_refresh
603928_2026-07-10,603928,2026-07-13,post,1.0,True,True,16.0,16.0,15.38,15.38,13.71,13.71,False,False,True,True,False,True,False,False,False,False,False,unchanged
000887_2026-07-13,000887,2026-07-14,post,1.0,False,True,,19.45,,19.31,,18.79,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
000892_2026-07-13,000892,2026-07-14,post,1.0,True,True,3.52,3.52,3.87,3.87,3.87,3.87,True,True,False,False,True,False,False,False,False,False,False,unchanged
000920_2026-07-14,000920,2026-07-14,d0,,True,True,13.9,13.9,14.15,14.15,14.15,14.15,False,False,False,False,False,False,False,False,False,False,False,unchanged
001395_2026-07-14,001395,2026-07-14,d0,,True,True,28.84,28.84,32.7,32.7,32.43,32.43,True,True,False,False,True,False,False,False,False,False,False,unchanged
002346_2026-07-13,002346,2026-07-14,post,1.0,True,True,20.8,20.8,21.11,21.11,20.49,20.49,False,False,False,False,False,False,False,False,False,False,False,unchanged
002414_2026-07-13,002414,2026-07-14,post,1.0,False,True,,13.52,,13.74,,13.49,False,False,False,False,False,False,False,False,False,False,True,recovered_label_after_daily_cache_refresh
002490_2026-07-10,002490,2026-07-14,post,2.0,True,True,8.15,8.15,7.99,7.99,7.56,7.56,False,False,True,True,False,True,False,False,False,False,False,unchanged
002829_2026-07-13,002829,2026-07-14,post,1.0,True,True,16.6,16.6,18.84,18.84,18.84,18.84,True,True,False,False,True,False,False,False,False,False,False,unchanged
003020_2026-07-14,003020,2026-07-14,d0,,True,True,18.72,18.72,21.9,21.9,19.72,19.72,True,True,False,False,True,False,False,False,False,False,False,unchanged
