event_id,code,signal_date,stage_group,sample_role_v021,daily_d2open_to_d3high_return,audit_minute_d2open_to_d3high_return,target_return_daily_minus_minute,daily_d2open_to_d3close_return,audit_minute_d2open_to_d3close_return,close_return_daily_minus_minute,target7_daily_d2open_d3high,audit_minute_target7,target_label_daily_vs_minute_same,tail_loss_daily_5pct,audit_minute_tail_loss,tail_label_daily_vs_minute_same,d2_open_daily,audit_minute_d2_open,d2_open_daily_minus_minute,d3_high_daily,audit_minute_d3_high,d3_high_daily_minus_minute,d3_close_daily,audit_minute_d3_close,d3_close_daily_minus_minute,daily_label_quality_ok,daily_label_quality_reason,section,metric,value
603938_2026-05-21,603938,2026-05-25,post,SENSITIVITY_MAY_COMPLETE,-0.036351903635190475,-0.0363519036351904,-7.632783294297951e-17,-0.08367390836739086,-0.0836739083673908,-5.551115123125783e-17,False,False,True,True,True,True,46.49,46.49,0.0,44.8,44.8,0.0,42.6,42.6,0.0,True,ok,per_row,,
000012_2026-05-25,000012,2026-05-26,post,SENSITIVITY_MAY_COMPLETE,0.038812785388127935,0.0388127853881279,3.469446951953614e-17,0.0,0.0,0.0,False,False,True,False,False,True,4.38,4.38,0.0,4.55,4.55,0.0,4.38,4.38,0.0,True,ok,per_row,,
000725_2026-05-25,000725,2026-05-26,post,SENSITIVITY_MAY_COMPLETE,-0.0034482758620688614,-0.0034482758620688,-6.158268339717665e-17,-0.020689655172413834,-0.0206896551724138,-3.469446951953614e-17,False,False,True,False,False,True,5.8,5.8,0.0,5.78,5.78,0.0,5.68,5.68,0.0,True,ok,per_row,,
002421_2026-05-26,002421,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.05531914893617018,0.0553191489361701,8.326672684688674e-17,-0.02765957446808509,-0.027659574468085,-9.020562075079397e-17,False,False,True,False,False,True,4.7,4.7,0.0,4.96,4.96,0.0,4.57,4.57,0.0,True,ok,per_row,,
002442_2026-05-25,002442,2026-05-26,post,SENSITIVITY_MAY_COMPLETE,-0.03883495145631066,-0.0388349514563106,-6.245004513516506e-17,-0.08876560332871009,-0.08876560332871,-8.326672684688674e-17,False,False,True,True,True,True,7.21,7.21,0.0,6.93,6.93,0.0,6.57,6.57,0.0,True,ok,per_row,,
002741_2026-05-26,002741,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.12046026609133409,0.120460266091334,8.326672684688674e-17,0.12046026609133409,0.120460266091334,8.326672684688674e-17,True,True,True,False,False,True,27.81,27.81,0.0,31.16,31.16,0.0,31.16,31.16,0.0,True,ok,per_row,,
002897_2026-05-26,002897,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.027457710223093734,0.0274577102230937,3.469446951953614e-17,-0.012625643540083331,-0.0126256435400833,-3.122502256758253e-17,False,False,True,False,False,True,81.58,81.58,0.0,83.82,83.82,0.0,80.55,80.55,0.0,True,ok,per_row,,
002938_2026-05-26,002938,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,-0.022413793103448265,-0.0224137931034482,-6.591949208711867e-17,-0.038112522686025385,-0.0381125226860253,-8.326672684688674e-17,False,False,True,False,False,True,110.2,110.2,0.0,107.73,107.73,0.0,106.0,106.0,0.0,True,ok,per_row,,
002975_2026-05-26,002975,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.06520704426463597,0.0652070442646359,6.938893903907228e-17,0.06520704426463597,0.0652070442646359,6.938893903907228e-17,False,False,True,False,False,True,126.06,126.06,0.0,134.28,134.28,0.0,134.28,134.28,0.0,True,ok,per_row,,
002980_2026-05-26,002980,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.05747229979281143,0.0574722997928114,3.469446951953614e-17,0.02333123142059268,0.0233312314205926,7.979727989493313e-17,False,False,True,False,False,True,111.01,111.01,0.0,117.39,117.39,0.0,113.6,113.6,0.0,True,ok,per_row,,
600186_2026-05-26,600186,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,-0.12433661865049273,-0.1243366186504927,-2.7755575615628914e-17,-0.16982562547384383,-0.1698256254738438,-2.7755575615628914e-17,False,False,True,True,True,True,13.19,13.19,0.0,11.55,11.55,0.0,10.95,10.95,0.0,True,ok,per_row,,
600234_2026-05-26,600234,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,-0.08809683927370537,-0.0880968392737053,-6.938893903907228e-17,-0.11566913248150634,-0.1156691324815063,-4.163336342344337e-17,False,False,True,True,True,True,29.74,29.74,0.0,27.12,27.12,0.0,26.3,26.3,0.0,True,ok,per_row,,
600503_2026-05-26,600503,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.03214285714285725,0.0321428571428572,4.85722573273506e-17,-0.03571428571428559,-0.0357142857142855,-9.020562075079397e-17,False,False,True,False,False,True,2.8,2.8,0.0,2.89,2.89,0.0,2.7,2.7,0.0,True,ok,per_row,,
603001_2026-05-26,603001,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.0009433962264151496,0.0009433962264151,4.96564594998361e-17,-0.031132075471698162,-0.0311320754716981,-6.245004513516506e-17,False,False,True,False,False,True,10.6,10.6,0.0,10.61,10.61,0.0,10.27,10.27,0.0,True,ok,per_row,,
603661_2026-05-26,603661,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,-0.007780979827089474,-0.0077809798270894,-7.37257477290143e-17,-0.050432276657060515,-0.0504322766570605,-1.3877787807814457e-17,False,False,True,True,True,True,34.7,34.7,0.0,34.43,34.43,0.0,32.95,32.95,0.0,True,ok,per_row,,
605580_2026-05-26,605580,2026-05-26,d0,SENSITIVITY_MAY_COMPLETE,0.12719999999999998,0.1271999999999999,8.326672684688674e-17,0.12719999999999998,0.1271999999999999,8.326672684688674e-17,True,True,True,False,False,True,25.0,25.0,0.0,28.18,28.18,0.0,28.18,28.18,0.0,True,ok,per_row,,
000012_2026-05-25,000012,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.013729977116704761,0.0137299771167047,6.071532165918825e-17,-0.07322654462242573,-0.0732265446224257,-2.7755575615628914e-17,False,False,True,True,True,True,4.37,4.37,0.0,4.43,4.43,0.0,4.05,4.05,0.0,True,ok,per_row,,
000725_2026-05-25,000725,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,-0.013986013986013957,-0.0139860139860139,-5.724587470723463e-17,-0.10664335664335656,-0.1066433566433565,-5.551115123125783e-17,False,False,True,True,True,True,5.72,5.72,0.0,5.64,5.64,0.0,5.11,5.11,0.0,True,ok,per_row,,
002185_2026-05-27,002185,2026-05-27,d0,SENSITIVITY_MAY_COMPLETE,0.06699751861042191,0.0669975186104219,1.3877787807814457e-17,-0.04019851116625306,-0.040198511166253,-6.245004513516506e-17,False,False,True,False,False,True,20.15,20.15,0.0,21.5,21.5,0.0,19.34,19.34,0.0,True,ok,per_row,,
002421_2026-05-26,002421,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.141509433962264,0.141509433962264,0.0,-0.030660377358490587,-0.0306603773584905,-8.673617379884035e-17,True,True,True,False,False,True,4.24,4.24,0.0,4.84,4.84,0.0,4.11,4.11,0.0,True,ok,per_row,,
002442_2026-05-25,002442,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,-0.09523809523809523,-0.0952380952380952,-2.7755575615628914e-17,-0.1471861471861471,-0.1471861471861471,0.0,False,False,True,True,True,True,6.93,6.93,0.0,6.27,6.27,0.0,5.91,5.91,0.0,True,ok,per_row,,
002741_2026-05-26,002741,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.051724137931034475,0.0517241379310344,7.632783294297951e-17,-0.004827586206896606,-0.0048275862068966,-6.071532165918825e-18,False,False,True,False,False,True,29.0,29.0,0.0,30.5,30.5,0.0,28.86,28.86,0.0,True,ok,per_row,,
002897_2026-05-26,002897,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.07787723785166234,0.0778772378516623,4.163336342344337e-17,-0.01662404092071612,-0.0166240409207161,-2.0816681711721685e-17,True,True,True,False,False,True,78.2,78.2,0.0,84.29,84.29,0.0,76.9,76.9,0.0,True,ok,per_row,,
002938_2026-05-26,002938,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.05677141788252893,0.0567714178825289,2.7755575615628914e-17,-0.017863823419378977,-0.0178638234193789,-7.632783294297951e-17,False,False,True,False,False,True,106.92,106.92,0.0,112.99,112.99,0.0,105.01,105.01,0.0,True,ok,per_row,,
002975_2026-05-26,002975,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.21692206294282435,0.2169220629428243,5.551115123125783e-17,0.18882847256549695,0.1888284725654969,5.551115123125783e-17,True,True,True,False,False,True,121.38,121.38,0.0,147.71,147.71,0.0,144.3,144.3,0.0,True,ok,per_row,,
002980_2026-05-26,002980,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,-0.007155635062611854,-0.0071556350626118,-5.377642775528102e-17,-0.06959706959706957,-0.0695970695970695,-6.938893903907228e-17,False,False,True,True,True,True,117.39,117.39,0.0,116.55,116.55,0.0,109.22,109.22,0.0,True,ok,per_row,,
600172_2026-05-27,600172,2026-05-27,d0,SENSITIVITY_MAY_COMPLETE,0.21482602118003014,0.2148260211800301,2.7755575615628914e-17,0.06505295007564293,0.0650529500756429,2.7755575615628914e-17,True,True,True,False,False,True,13.22,13.22,0.0,16.06,16.06,0.0,14.08,14.08,0.0,True,ok,per_row,,
600186_2026-05-26,600186,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,-0.024756852343059355,-0.0247568523430593,-5.551115123125783e-17,-0.10256410256410253,-0.1025641025641025,-2.7755575615628914e-17,False,False,True,True,True,True,11.31,11.31,0.0,11.03,11.03,0.0,10.15,10.15,0.0,True,ok,per_row,,
600234_2026-05-26,600234,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,-0.019911504424778848,-0.0199115044247788,-4.85722573273506e-17,-0.03687315634218291,-0.0368731563421829,-1.3877787807814457e-17,False,False,True,False,False,True,27.12,27.12,0.0,26.58,26.58,0.0,26.12,26.12,0.0,True,ok,per_row,,
600503_2026-05-26,600503,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.08148148148148149,0.0814814814814814,8.326672684688674e-17,-0.0185185185185186,-0.0185185185185186,0.0,True,True,True,False,False,True,2.7,2.7,0.0,2.92,2.92,0.0,2.65,2.65,0.0,True,ok,per_row,,
600520_2026-05-27,600520,2026-05-27,d0,SENSITIVITY_MAY_COMPLETE,0.0330961954840705,0.0330961954840705,0.0,-0.03433343643674602,-0.034333436436746,-2.0816681711721685e-17,False,False,True,False,False,True,32.33,32.33,0.0,33.4,33.4,0.0,31.22,31.22,0.0,True,ok,per_row,,
603001_2026-05-26,603001,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,-0.0028409090909091717,-0.0028409090909091,-7.155734338404329e-17,-0.042613636363636465,-0.0426136363636364,-6.245004513516506e-17,False,False,True,False,False,True,10.56,10.56,0.0,10.53,10.53,0.0,10.11,10.11,0.0,True,ok,per_row,,
603661_2026-05-26,603661,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.12382190445238872,0.1238219044523887,1.3877787807814457e-17,0.01527461813454667,0.0152746181345466,6.938893903907228e-17,True,True,True,False,False,True,30.77,30.77,0.0,34.58,34.58,0.0,31.24,31.24,0.0,True,ok,per_row,,
605580_2026-05-26,605580,2026-05-27,post,SENSITIVITY_MAY_COMPLETE,0.21568627450980382,0.2156862745098038,2.7755575615628914e-17,0.18784313725490187,0.1878431372549018,8.326672684688674e-17,True,True,True,False,False,True,25.5,25.5,0.0,31.0,31.0,0.0,30.29,30.29,0.0,True,ok,per_row,,
000759_2026-05-28,000759,2026-05-28,d0,SENSITIVITY_MAY_COMPLETE,0.07719298245614037,0.0771929824561403,6.938893903907228e-17,0.04912280701754401,0.049122807017544,1.3877787807814457e-17,True,True,True,False,False,True,5.7,5.7,0.0,6.14,6.14,0.0,5.98,5.98,0.0,True,ok,per_row,,
001257_2026-05-28,001257,2026-05-28,d0,SENSITIVITY_MAY_COMPLETE,-0.06767712372224188,-0.0676771237222418,-8.326672684688674e-17,-0.12195981670778999,-0.1219598167077899,-9.71445146547012e-17,False,False,True,True,True,True,28.37,28.37,0.0,26.45,26.45,0.0,24.91,24.91,0.0,True,ok,per_row,,
002185_2026-05-27,002185,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,-0.03796867584243002,-0.03796867584243,-2.0816681711721685e-17,-0.12529663028001903,-0.125296630280019,-2.7755575615628914e-17,False,False,True,True,True,True,21.07,21.07,0.0,20.27,20.27,0.0,18.43,18.43,0.0,True,ok,per_row,,
002251_2026-05-28,002251,2026-05-28,d0,SENSITIVITY_MAY_COMPLETE,0.1685393258426966,0.1685393258426966,0.0,0.12359550561797739,0.1235955056179773,8.326672684688674e-17,True,True,True,False,False,True,4.45,4.45,0.0,5.2,5.2,0.0,5.0,5.0,0.0,True,ok,per_row,,
002421_2026-05-26,002421,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,0.0022172949002217113,0.0022172949002217,1.1275702593849246e-17,0.0022172949002217113,0.0022172949002217,1.1275702593849246e-17,False,False,True,False,False,True,4.51,4.51,0.0,4.52,4.52,0.0,4.52,4.52,0.0,True,ok,per_row,,
002741_2026-05-26,002741,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,-0.03947368421052633,-0.0394736842105263,-2.7755575615628914e-17,-0.10032894736842102,-0.100328947368421,-1.3877787807814457e-17,False,False,True,True,True,True,30.4,30.4,0.0,29.2,29.2,0.0,27.35,27.35,0.0,True,ok,per_row,,
002771_2026-05-28,002771,2026-05-28,d0,SENSITIVITY_MAY_COMPLETE,0.09433962264150941,0.0943396226415094,1.3877787807814457e-17,0.0821667681071212,0.0821667681071212,0.0,True,True,True,False,False,True,16.43,16.43,0.0,17.98,17.98,0.0,17.78,17.78,0.0,True,ok,per_row,,
002897_2026-05-26,002897,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,0.03740278977903966,0.0374027897790396,5.551115123125783e-17,-0.010245648685347497,-0.0102456486853474,-9.71445146547012e-17,False,False,True,False,False,True,81.01,81.01,0.0,84.04,84.04,0.0,80.18,80.18,0.0,True,ok,per_row,,
002938_2026-05-26,002938,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,0.04565237521992782,0.0456523752199278,2.0816681711721685e-17,-0.04305954255023603,-0.043059542550236,-2.7755575615628914e-17,False,False,True,False,False,True,107.99,107.99,0.0,112.92,112.92,0.0,103.34,103.34,0.0,True,ok,per_row,,
002980_2026-05-26,002980,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,-0.055853363306242354,-0.0558533633062423,-5.551115123125783e-17,-0.11871001210444398,-0.1187100121044439,-8.326672684688674e-17,False,False,True,True,True,True,115.66,115.66,0.0,109.2,109.2,0.0,101.93,101.93,0.0,True,ok,per_row,,
600186_2026-05-26,600186,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,-0.0009259259259261077,-0.0009259259259261,-7.697835424647081e-18,-0.08888888888888902,-0.088888888888889,-1.3877787807814457e-17,False,False,True,True,True,True,10.8,10.8,0.0,10.79,10.79,0.0,9.84,9.84,0.0,True,ok,per_row,,
600234_2026-05-26,600234,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,0.02033132530120496,0.0203313253012049,6.245004513516506e-17,-0.033885542168674676,-0.0338855421686746,-7.632783294297951e-17,False,False,True,False,False,True,26.56,26.56,0.0,27.1,27.1,0.0,25.66,25.66,0.0,True,ok,per_row,,
600503_2026-05-26,600503,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,0.03180212014134276,0.0318021201413427,6.245004513516506e-17,0.03180212014134276,0.0318021201413427,6.245004513516506e-17,False,False,True,False,False,True,2.83,2.83,0.0,2.92,2.92,0.0,2.92,2.92,0.0,True,ok,per_row,,
600520_2026-05-27,600520,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,-0.04192872117400426,-0.0419287211740042,-5.551115123125783e-17,-0.09493860437256674,-0.0949386043725667,-4.163336342344337e-17,False,False,True,True,True,True,33.39,33.39,0.0,31.99,31.99,0.0,30.22,30.22,0.0,True,ok,per_row,,
603001_2026-05-26,603001,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,0.07961165048543672,0.0796116504854367,2.7755575615628914e-17,-0.03495145631067975,-0.0349514563106797,-4.85722573273506e-17,True,True,True,False,False,True,10.3,10.3,0.0,11.12,11.12,0.0,9.94,9.94,0.0,True,ok,per_row,,
603661_2026-05-26,603661,2026-05-28,post,SENSITIVITY_MAY_COMPLETE,-0.05186289120715348,-0.0518628912071534,-8.326672684688674e-17,-0.06438152011922493,-0.0643815201192249,-2.7755575615628914e-17,False,False,True,True,True,True,33.55,33.55,0.0,31.81,31.81,0.0,31.39,31.39,0.0,True,ok,per_row,,
000759_2026-05-28,000759,2026-05-29,post,SENSITIVITY_MAY_COMPLETE,0.060869565217391175,0.0608695652173911,7.632783294297951e-17,0.019130434782608674,0.0191304347826086,7.28583859910259e-17,False,False,True,False,False,True,5.75,5.75,0.0,6.1,6.1,0.0,5.86,5.86,0.0,True,ok,per_row,,
001257_2026-05-28,001257,2026-05-29,post,SENSITIVITY_MAY_COMPLETE,0.03050983540746688,0.0305098354074668,7.979727989493313e-17,0.009233239662786108,0.0092332396627861,8.673617379884035e-18,False,False,True,False,False,True,24.91,24.91,0.0,25.67,25.67,0.0,25.14,25.14,0.0,True,ok,per_row,,
002185_2026-05-27,002185,2026-05-29,post,SENSITIVITY_MAY_COMPLETE,-0.05089058524173029,-0.0508905852417302,-9.020562075079397e-17,-0.06717557251908401,-0.067175572519084,-1.3877787807814457e-17,False,False,True,True,True,True,19.65,19.65,0.0,18.65,18.65,0.0,18.33,18.33,0.0,True,ok,per_row,,
002579_2026-05-29,002579,2026-05-29,d0,SENSITIVITY_MAY_COMPLETE,0.1958525345622122,0.1958525345622122,0.0,0.1958525345622122,0.1958525345622122,0.0,True,True,True,False,False,True,17.36,17.36,0.0,20.76,20.76,0.0,20.76,20.76,0.0,True,ok,per_row,,
002771_2026-05-28,002771,2026-05-29,post,SENSITIVITY_MAY_COMPLETE,0.04056437389770706,0.040564373897707,6.245004513516506e-17,0.007054673721340166,0.0070546737213401,6.591949208711867e-17,False,False,True,False,False,True,17.01,17.01,0.0,17.7,17.7,0.0,17.13,17.13,0.0,True,ok,per_row,,
600172_2026-05-27,600172,2026-05-29,post,SENSITIVITY_MAY_COMPLETE,0.031205673758865293,0.0312056737588652,9.367506770274758e-17,-0.014184397163120477,-0.0141843971631204,-7.632783294297951e-17,False,False,True,False,False,True,14.1,14.1,0.0,14.54,14.54,0.0,13.9,13.9,0.0,True,ok,per_row,,
600520_2026-05-27,600520,2026-05-29,post,SENSITIVITY_MAY_COMPLETE,-0.01204427083333326,-0.0120442708333332,-5.898059818321144e-17,-0.056640625,-0.056640625,0.0,False,False,True,True,True,True,30.72,30.72,0.0,30.35,30.35,0.0,28.98,28.98,0.0,True,ok,per_row,,
603032_2026-05-29,603032,2026-05-29,d0,SENSITIVITY_MAY_COMPLETE,0.0023781212841853527,0.0023781212841853,5.2909066017292616e-17,-0.02576298057867621,-0.0257629805786762,-1.0408340855860843e-17,False,False,True,False,False,True,25.23,25.23,0.0,25.29,25.29,0.0,24.58,24.58,0.0,True,ok,per_row,,
000090_2026-06-01,000090,2026-06-01,d0,EXCLUDED_QUALITY,,-0.0263852242744063,,,-0.0527704485488127,,False,False,,False,True,,3.79,3.79,0.0,,3.69,,,3.59,,False,d3_high_invalid|d3_close_invalid,per_row,,
000759_2026-05-28,000759,2026-06-01,post,TRAIN_PRIMARY,-0.01680672268907568,-0.0168067226890756,-8.326672684688674e-17,-0.03361344537815125,-0.0336134453781512,-5.551115123125783e-17,False,False,True,False,False,True,5.95,5.95,0.0,5.85,5.85,0.0,5.75,5.75,0.0,True,ok,per_row,,
001257_2026-05-28,001257,2026-06-01,post,TRAIN_PRIMARY,0.035600000000000076,0.0356,7.632783294297951e-17,0.014000000000000012,0.014,1.214306433183765e-17,False,False,True,False,False,True,25.0,25.0,0.0,25.89,25.89,0.0,25.35,25.35,0.0,True,ok,per_row,,
002251_2026-05-28,002251,2026-06-01,post,TRAIN_PRIMARY,0.022680412371134162,0.0226804123711341,6.245004513516506e-17,-0.0020618556701030855,-0.002061855670103,-8.543513119185775e-17,False,False,True,False,False,True,4.85,4.85,0.0,4.96,4.96,0.0,4.84,4.84,0.0,True,ok,per_row,,
002771_2026-05-28,002771,2026-06-01,post,TRAIN_PRIMARY,0.0023134759976863872,0.0023134759976863,8.716985466783456e-17,-0.03181029496818977,-0.0318102949681897,-6.938893903907228e-17,False,False,True,False,False,True,17.29,17.29,0.0,17.33,17.33,0.0,16.74,16.74,0.0,True,ok,per_row,,
002806_2026-06-01,002806,2026-06-01,d0,TRAIN_PRIMARY,0.14932126696832593,0.1493212669683259,2.7755575615628914e-17,0.06334841628959276,0.0633484162895927,5.551115123125783e-17,True,True,True,False,False,True,17.68,17.68,0.0,20.32,20.32,0.0,18.8,18.8,0.0,True,ok,per_row,,
600110_2026-06-01,600110,2026-06-01,d0,TRAIN_PRIMARY,0.0451559934318555,0.0451559934318555,0.0,-0.011494252873563315,-0.0114942528735633,-1.5612511283791264e-17,False,False,True,False,False,True,12.18,12.18,0.0,12.73,12.73,0.0,12.04,12.04,0.0,True,ok,per_row,,
603032_2026-05-29,603032,2026-06-01,post,TRAIN_PRIMARY,0.07642276422764227,0.0764227642276422,6.938893903907228e-17,0.025609756097561,0.025609756097561,0.0,True,True,True,False,False,True,24.6,24.6,0.0,26.48,26.48,0.0,25.23,25.23,0.0,True,ok,per_row,,
603324_2026-06-01,603324,2026-06-01,d0,TRAIN_PRIMARY,0.022403875264910722,0.0224038752649107,2.0816681711721685e-17,-0.016651528913109392,-0.0166515289131093,-9.367506770274758e-17,False,False,True,False,False,True,33.03,33.03,0.0,33.77,33.77,0.0,32.48,32.48,0.0,True,ok,per_row,,
000090_2026-06-01,000090,2026-06-02,post,EXCLUDED_QUALITY,,0.0,,,-0.0434782608695653,,False,False,,False,False,,,3.68,,,3.68,,,3.52,,False,d2_no_bar_without_proof(exp=2026-06-03)|d3_no_bar_without_proof(exp=2026-06-04)|d2_open_invalid|d3_high_invalid|d3_close_invalid,per_row,,
002608_2026-06-02,002608,2026-06-02,d0,TRAIN_PRIMARY,0.09899999999999998,0.0989999999999999,8.326672684688674e-17,0.050000000000000044,0.05,4.163336342344337e-17,True,True,True,False,False,True,10.0,10.0,0.0,10.99,10.99,0.0,10.5,10.5,0.0,True,ok,per_row,,
600011_2026-06-02,600011,2026-06-02,d0,TRAIN_PRIMARY,0.02604756511891293,0.0260475651189129,3.122502256758253e-17,-0.009060022650056676,-0.0090600226500566,-7.632783294297951e-17,False,False,True,False,False,True,8.83,8.83,0.0,9.06,9.06,0.0,8.75,8.75,0.0,True,ok,per_row,,
600110_2026-06-01,600110,2026-06-02,post,TRAIN_PRIMARY,0.03298611111111116,0.0329861111111111,6.245004513516506e-17,0.0017361111111111605,0.0017361111111111,6.049848122469115e-17,False,False,True,False,False,True,11.52,11.52,0.0,11.9,11.9,0.0,11.54,11.54,0.0,True,ok,per_row,,
603032_2026-05-29,603032,2026-06-02,post,TRAIN_PRIMARY,0.0475000000000001,0.0475000000000001,0.0,0.006666666666666599,0.0066666666666665,9.8879238130678e-17,False,False,True,False,False,True,24.0,24.0,0.0,25.14,25.14,0.0,24.16,24.16,0.0,True,ok,per_row,,
603324_2026-06-01,603324,2026-06-02,post,TRAIN_PRIMARY,-0.005496183206106897,-0.0054961832061068,-9.71445146547012e-17,-0.0415267175572519,-0.0415267175572519,0.0,False,False,True,False,False,True,32.75,32.75,0.0,32.57,32.57,0.0,31.39,31.39,0.0,True,ok,per_row,,
000055_2026-06-03,000055,2026-06-03,d0,TRAIN_PRIMARY,0.0,0.0,0.0,-0.05655526992287918,-0.0565552699228791,-8.326672684688674e-17,False,False,True,True,True,True,3.89,3.89,0.0,3.89,3.89,0.0,3.67,3.67,0.0,True,ok,per_row,,
001210_2026-06-03,001210,2026-06-03,d0,TRAIN_PRIMARY,-0.24455753463387053,-0.2445575346338705,-2.7755575615628914e-17,-0.2951653944020356,-0.2951653944020356,0.0,False,False,True,True,True,True,35.37,35.37,0.0,26.72,26.72,0.0,24.93,24.93,0.0,True,ok,per_row,,
002404_2026-06-03,002404,2026-06-03,d0,TRAIN_PRIMARY,0.029931972789115635,0.0299319727891156,3.469446951953614e-17,-0.017687074829931926,-0.0176870748299319,-2.42861286636753e-17,False,False,True,False,False,True,7.35,7.35,0.0,7.57,7.57,0.0,7.22,7.22,0.0,True,ok,per_row,,
