event_id,code,signal_date,board_streak_before_break,source_window,break_date,board_streak_is_3,max_board_streak_20d,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,board_day_volume_rank,break_open_return,break_high_return,break_close_return,break_touched_limit_up,break_opened_from_limit_up,break_upper_shadow_ratio,break_lower_shadow_ratio,d1_high_to_close_drawdown_raw,d1_low_to_close_recovery,d1_open_to_close_return_raw,d1_close_location,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,break_volume_ratio_vs_board_days,d1_up_bar_volume_ratio,down_bar_volume_ratio,volume_above_d1_close_ratio,amount_above_d1_close_ratio,high_zone_volume_ratio,high_zone_amount_ratio,late_day_sell_volume_ratio,late_day_sell_amount_ratio,d1_close_to_vwap_raw,d1_close_to_ma5_raw,d1_low_to_ma5_raw,d1_high_to_ma5_raw,d1_close_to_ma10_raw,d1_low_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_ma20_slope,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma5,d1_true_reclaim_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,recent_7d_limit_up_count,target7_daily_d2open_d3high,tail_loss_daily_5pct,dev_label_complete,dev_feature_source_complete,dev_training_eligible,structural_missing_count,source_missing_count,unexpected_missing_count,provenance,pairwise_v1_feature_source_complete,pairwise_v1_training_eligible
002579_2026-06-22,002579,2026-06-22,2,june,2026-06-22,0,3,2,7,2,7,17.0,0.0777559055118108,0.08267716535433078,0.040354330708661346,0,0,0.044247787610620065,0.6194690265486731,0.0373406193078324,0.0698380566801618,-0.0347031963470318,0.627272727272727,0.108267716535433,0.0506958250497018,0.0388206388206386,2.675301300931644,0.3070123881068549,0.6785849765713826,0.0835120510625844,0.0849732699274046,0.0,0.0,0.0845203918864109,0.0856405609178943,0.0160154313169831,0.1357043085849363,0.060492102718384,0.1819060921886752,0.223096505438556,0.142096736866466,0.2017850544327906,0.0694013558543029,0.0143787780973061,0.022317147589573594,1,1,0,0,0,0,0,1,2.0,0.3826030085022891,0.0756200846944949,0.8769670958512161,2,0,1,1,1,1,0,0,0,v002:event_id=002579_2026-06-22;pool_window=complete;rank_denominator=full_pool,True,True
002989_2026-06-22,002989,2026-06-22,3,june,2026-06-22,1,3,3,3,3,3,47.0,-0.0005351886540003,0.043350280974043365,0.034787262510034944,0,0,0.07881773399014781,0.5960591133004927,0.0079527963057977,0.1048571428571429,0.0353413654618472,0.9221105527638204,0.1065025421461064,0.0219344608879492,0.0187038988408851,1.3906588764894579,0.4951487577364418,0.4972514292979714,0.1077508194225391,0.1128172580245453,0.2470954504647886,0.2569191222092615,0.0508834878154267,0.0532079418305815,0.0466840930565815,0.1443536931818183,0.033676609848485,0.1538233901515153,0.2607178952172924,0.1387865549506082,0.2852513502285003,0.0757672227174326,0.0322048727957999,0.010342685404388874,1,1,0,0,0,0,0,1,3.0,0.4290465631929048,0.0754847645429362,0.9739625711960944,3,0,0,1,1,1,0,0,0,v002:event_id=002989_2026-06-22;pool_window=complete;rank_denominator=full_pool,True,True
603261_2026-06-22,603261,2026-06-22,2,june,2026-06-22,0,2,2,2,2,2,76.0,0.0799642617824436,0.09001563547018088,0.04288586106767922,0,0,0.05312868949232536,0.7508854781582055,0.0432377049180327,0.1576989833870567,-0.0343329886246123,0.7508854781582055,0.1891891891891891,-0.0097560975609756,0.0132378472222223,1.9065301684344418,0.4142636360290707,0.5833689697896829,0.1649643309023064,0.1684764062516807,0.2133452592608694,0.2177557200333121,0.0566022426970731,0.0572938640266156,0.0226232824962082,0.1407838154808445,-0.0146110242376856,0.1923377638780297,0.2555125309239539,0.0844896203076259,0.2863499235463473,0.0672786064462291,0.0382199391384461,0.015954543546107258,1,1,1,0,0,0,0,1,2.0,0.4071729957805907,0.0991735537190083,0.8728915662650603,2,1,0,1,1,1,0,0,0,v002:event_id=603261_2026-06-22;pool_window=complete;rank_denominator=full_pool,True,True
603324_2026-06-22,603324,2026-06-22,2,june,2026-06-22,0,2,3,5,3,5,50.0,0.0199535962877031,0.043619489559164615,-0.030162412993039567,0,0,0.19391634980988526,0.3954372623574143,0.0702846975088968,0.0513078470824949,-0.0491355777979982,0.3923076923076919,0.1206496519721578,0.0255152109911678,0.0200097608589555,1.2154631789149555,0.3922109256773454,0.6077890743226546,0.6209977143484358,0.6306522152594038,0.0,0.0,0.0598467276033286,0.0593477212998491,-0.0048712848629179,0.0775417611878739,0.0239224582388122,0.1595174262734584,0.1906118263643614,0.1313660704113024,0.2552552552552554,0.0432444061962131,0.0342308372120425,0.01727535169316785,1,1,0,0,0,0,0,1,2.0,0.2355897132722435,0.1265788766460629,0.7829351535836178,3,1,0,1,1,1,0,0,0,v002:event_id=603324_2026-06-22;pool_window=complete;rank_denominator=full_pool,True,True
000657_2026-06-23,000657,2026-06-23,2,june,2026-06-23,0,2,3,3,3,3,36.0,0.0522477614695835,0.05224776146958354,-0.05381704052432379,0,0,0.0,0.10999225406661518,0.1007983156417229,0.0131461895818918,-0.1007983156417229,0.1037441497659905,0.1183421028339332,-0.0330188679245283,0.00126990329198,1.5852270937419277,0.3354117842079462,0.6309544871987569,0.8778341552821315,0.8824826418451467,0.1247941201804568,0.1305391357043663,0.149401379729361,0.1439505005796403,-0.0354877828880928,0.0430659014124639,0.0286156225831399,0.1599910448976269,0.1662437847739764,0.1500870416093027,0.3123107551868282,0.0327910203052088,0.0409565207092179,0.02512730995380097,1,1,0,0,0,0,0,1,2.0,0.2974683544303798,0.0750711574952561,0.7000783085356305,3,1,0,1,1,1,0,0,0,v002:event_id=000657_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
000811_2026-06-23,000811,2026-06-23,3,june,2026-06-23,1,3,5,5,5,5,42.0,0.0212717809459155,0.06358904729576831,0.01765105227427033,0,0,0.26752503576537867,0.7095851216022889,0.0419684703877289,0.1186567164179103,-0.0035453135386661,0.7077151335311572,0.1525231952930526,0.0753228120516498,0.0121539500337608,3.5370781483729385,0.4113854913936495,0.5804241477374482,0.0883493789909763,0.0916762463299733,0.0722098640303833,0.0750173365449901,0.0614641936433126,0.0625193066947122,0.0338365591088809,0.1296156744536549,0.0050238633509169,0.180607887465461,0.2539036359580637,0.1156033905866606,0.3253171831484018,0.0591709679135847,0.0459330980781007,0.015669899425287293,1,1,0,0,0,0,0,1,3.0,0.4614884627884303,0.09459153654673,0.8762195121951218,4,1,0,1,1,1,0,0,0,v002:event_id=000811_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
001296_2026-06-23,001296,2026-06-23,2,june,2026-06-23,0,2,2,2,2,2,103.0,-0.0141467727674624,0.0389036251105217,-0.04376657824933694,0,0,0.5714285714285707,0.10952380952380965,0.0776119402985074,0.0107476635514018,-0.0300448430493274,0.1121951219512196,0.0906277630415561,-0.0132299270072994,-0.0068870523415979,1.0445879472312216,0.4599478726153977,0.5294387919011077,0.9063131166265854,0.9097501187811984,0.2823783533742453,0.2883465500792324,0.0880982594550637,0.0850900859268013,-0.0321928526154839,0.0537854428529669,0.0425801422585987,0.1448894085550034,0.0988620199146514,0.0871774029668766,0.0868254446789267,0.0249675421951462,0.0135420421193555,0.001081461733859701,1,1,0,0,0,0,0,1,2.0,0.1456567796610168,0.0622748327328873,0.6458333333333333,2,0,0,1,1,1,0,0,0,v002:event_id=001296_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
002297_2026-06-23,002297,2026-06-23,2,june,2026-06-23,0,2,2,2,2,2,64.0,0.0782051282051281,0.10000000000000009,0.05192307692307696,1,0,0.22895622895622894,0.49494949494949475,0.0437062937062937,0.0458891013384321,-0.0243757431629013,0.4897959183673471,0.0942307692307692,0.0317510216912921,-0.009357078176879,2.7954124355366017,0.4784950310714393,0.4677452426228977,0.4439484467256951,0.452648568277227,0.1486825662897781,0.1529470574190606,0.0287915212270509,0.0286801209869842,-0.0024515251939686,0.1551457130789808,0.1034070111220613,0.2079403069125722,0.3119079026262139,0.25314785945557,0.4100663788103369,0.0734471815021913,0.0548574801821555,0.007750092005282205,1,1,0,0,0,0,0,1,2.0,0.4625668449197859,0.0651890482398957,0.8854087089381207,2,1,0,1,1,1,0,0,0,v002:event_id=002297_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
002354_2026-06-23,002354,2026-06-23,2,june,2026-06-23,0,4,4,6,4,6,4.0,0.0011764705882353,0.016470588235294237,-0.045882352941176485,0,0,0.18309859154929667,0.25352112676056265,0.0569767441860465,0.0188442211055275,-0.0470035252643948,0.2343749999999992,0.0752941176470587,-0.0121802679658954,-0.0085574572127139,1.3629953842409062,0.317670901202686,0.5265813856189985,0.5537582093327933,0.5530079538421169,0.0,0.0,0.1079349765521167,0.1068356592387731,-0.0095651036463294,0.049702303908879,0.0264043489515921,0.1183018379497802,0.0323319755600814,0.0094195519348267,0.1002577669244335,0.016044187269858,0.0100282849061454,0.008482692570803252,1,1,0,0,0,0,0,1,2.0,0.0784574468085106,0.1564039408866994,0.7039106145251391,2,0,0,1,1,1,0,0,0,v002:event_id=002354_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
002655_2026-06-23,002655,2026-06-23,2,june,2026-06-23,0,2,2,2,2,2,82.0,0.0667804565820355,0.10006400682739502,-0.0017068487305311741,1,0,0.2899628252788107,0.11338289962825263,0.0925135764158262,0.0103649319801338,-0.0642,0.0914285714285708,0.1120119479411137,-0.0221525600835945,-0.0074246924056003,2.830790803374997,0.390369911930672,0.5827533263168645,0.9119598910235704,0.916067714081004,0.3508615845808949,0.3633056815732226,0.0623409349895479,0.0596938810130415,-0.0429042922603005,0.1025496017719966,0.0881756915971534,0.2149488665818371,0.2141893294581689,0.1983599750882292,0.2180137966939996,0.0542031001589826,0.0302916878325267,0.014418125643666402,1,1,0,0,0,0,0,1,2.0,0.4093373493975902,0.0698985343855692,0.7429956896551723,2,1,0,1,1,1,0,0,0,v002:event_id=002655_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
002805_2026-06-23,002805,2026-06-23,2,june,2026-06-23,0,2,3,3,3,3,66.0,-0.0040581670612107,0.03415623943185664,-0.005749070003381873,0,0,0.5305164319248824,0.4460093896713614,0.037958115183246,0.0297723292469351,-0.0016977928692699,0.4228855721393028,0.0679742982752789,-0.019019019019019,-0.0003400204012241,1.309987018480433,0.5531729247024822,0.4468270752975177,0.6003960519069615,0.6053168414065524,0.0,0.0,0.0943710301558398,0.094127308325894,-0.0007054536481193,0.0930180682578629,0.0576994572087141,0.136887500929437,0.2324976943070344,0.1926720885386099,0.3088772148517495,0.0582264536942325,0.042159989514614,0.015736637424256017,1,1,0,0,0,0,0,1,2.0,0.384180790960452,0.054054054054054,0.8835143139190523,3,0,0,1,1,1,0,0,0,v002:event_id=002805_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
002842_2026-06-23,002842,2026-06-23,2,june,2026-06-23,0,2,3,3,3,3,40.0,-0.0110497237569061,-0.003238712135644972,-0.07830062869117926,0,0,0.0807086614173236,0.22440944881889782,0.0749521988527723,0.0241320914479254,-0.0680023116933152,0.2252964426877473,0.096399314155077,-0.0156663275686672,0.0131937172774869,0.864520464658772,0.5227542934930387,0.4772457065069613,0.7880287392241382,0.7950709739570193,0.1504844152479923,0.155584832214086,0.1099456663874373,0.106043613395634,-0.0188473164093848,0.015021819402484,-0.0088956025511917,0.0976837865055386,0.1230529956591381,0.0965899858399685,0.2721201125397703,0.0212547137470002,0.0368239909504441,0.020843119623132678,1,1,1,0,0,0,0,1,2.0,0.2189468379944572,0.1371886872097931,0.7161602209944753,2,1,0,1,1,1,0,0,0,v002:event_id=002842_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
003031_2026-06-23,003031,2026-06-23,2,june,2026-06-23,0,2,2,2,2,2,108.0,0.051980198019802,0.06203589108910901,-0.033415841584158334,0,0,0.09677419354838664,0.08138957816377113,0.0882825040128411,0.0085552865213882,-0.0811764705882353,0.0805471124620062,0.1017945544554456,-0.0167339873052509,-0.0107140972185569,2.152205402610619,0.2787922795155778,0.7212077204844223,0.9353243686498098,0.9378223681204731,0.1653897282266269,0.1727658541886151,0.0757417744365696,0.0730701127078269,-0.0357839821667916,0.0663086515268738,0.0569790197060029,0.1716083375051198,0.1699279093717818,0.1596916643260622,0.2330848831319198,0.0439223697650663,0.0338719461043066,0.010154105833959148,1,1,0,0,0,0,0,1,2.0,0.3016666666666667,0.1017589576547231,0.728074041427942,2,0,0,1,1,1,0,0,0,v002:event_id=003031_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
600162_2026-06-23,600162,2026-06-23,2,june,2026-06-23,0,4,3,8,3,8,7.0,-0.0050761421319797,0.05329949238578702,-0.015228426395939132,0,0,0.8214285714285722,0.03571428571428492,0.0628019323671497,0.0025839793281653,-0.010204081632653,0.0370370370370363,0.0685279187817257,-0.0226700251889169,-0.0076726342710997,1.247507025100888,0.4637830893257044,0.4201187262370097,1.0,1.0,0.0267543949271014,0.0274335543687564,0.1222374592903867,0.1197066091817467,-0.0270940068141064,0.0694597574421167,0.0667034178610805,0.1438809261300992,0.0975954738330975,0.0947666195190948,0.191463227391371,0.0134078212290504,0.0051179982940006,0.03119062697910091,1,1,0,0,0,0,0,1,2.0,0.1181556195965416,0.1755319148936169,0.7822580645161287,3,1,1,1,1,1,0,0,0,v002:event_id=600162_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
600769_2026-06-23,600769,2026-06-23,2,june,2026-06-23,0,2,2,3,2,3,61.0,0.0303605313092978,0.08349146110056926,0.042220113851992425,0,0,0.49431818181818193,0.36363636363636365,0.0380910683012259,0.0417259364627785,0.0115101289134438,0.5028571428571423,0.0830170777988614,-0.0134710372698697,-0.0178810907465356,1.8207765497394266,0.4081635362057983,0.5918364637942016,0.4691846285340095,0.4741755683185265,0.1952277199975757,0.1995163348450269,0.0884577307532002,0.0885925060110064,-0.001065281839957,0.1401141670991177,0.0939283860923714,0.1852620653866112,0.2461712989222912,0.1956891661939872,0.3064938154138916,0.0615910092551785,0.0369978236574319,0.016748291916077074,1,1,0,0,0,0,0,1,2.0,0.3940355329949239,0.0424242424242423,0.879668049792531,2,0,0,1,1,1,0,0,0,v002:event_id=600769_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
603082_2026-06-23,603082,2026-06-23,2,june,2026-06-23,0,2,2,2,2,2,116.0,-0.0290272545978285,0.09993352537114997,0.04143585198315969,1,0,0.4224000000000001,0.06879999999999996,0.0531829170024174,0.0740402193784278,0.0725696029210405,0.5510204081632654,0.1302902725459783,-0.0167364016736401,-0.0230721263770525,1.9815262151518602,0.6490011018202418,0.345929024674917,0.8104726404699809,0.816780991247382,0.5889287877581552,0.59706387285401,0.0960289701526019,0.0954455737187694,-0.0162645810207243,0.1409428557556924,0.0533087342816913,0.2050298587172889,0.2531328320802002,0.1568815656161679,0.2624905984742669,0.0673679846608281,0.0304412330347823,0.008287741725800268,1,1,0,0,0,0,0,1,2.0,0.4324900944833891,0.049146404552509,0.8449794480328832,2,0,0,1,1,1,0,0,0,v002:event_id=603082_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
603380_2026-06-23,603380,2026-06-23,2,june,2026-06-23,0,2,2,2,2,2,100.0,-0.0345668070019943,0.0011079104808331408,-0.04985597163749167,0,0,0.6764705882352932,0.03361344537815349,0.047111111111111,0.0007001166861143,-0.0158365848060592,0.0139534883720935,0.0476401506758253,-0.0085549132947976,-0.0085549132947976,0.8772527534363602,0.4551230586505393,0.5448769413494606,1.0,1.0,0.0,0.0,0.1511290289474028,0.149440379351868,-0.0151874789297004,0.050208180259613,0.0482488366397255,0.106539309331374,0.1222486848648223,0.1201549373184327,0.1389110225763612,0.0328341596681167,0.0205667886428588,0.0026631158455392434,1,1,0,0,0,0,0,1,2.0,0.2174900624645088,0.0516286284068248,0.7771317829457367,2,1,0,1,1,1,0,0,0,v002:event_id=603380_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
603663_2026-06-23,603663,2026-06-23,2,june,2026-06-23,0,2,4,6,4,6,86.0,0.0390689941812136,0.0999584372402329,0.050187032418952615,1,0,0.501046025104603,0.3870292887029291,0.0452484413376157,0.0462732919254658,0.0106999999999999,0.4827213822894164,0.0962177888611804,-0.0039420518379816,0.0122183274912368,2.133044965206803,0.4521299658451777,0.5478700341548224,0.679933375705457,0.6850547503685159,0.2416974093315929,0.2471769872188053,0.0756654005794777,0.0750963637734942,-0.0079519381348246,0.1297281588124832,0.0764106232674595,0.1832692479656621,0.2411277844634918,0.1825527420978951,0.3996191795049331,0.0607792454172497,0.0484344422700586,0.03255118965911685,1,1,0,0,0,0,0,1,2.0,0.3921487603305784,0.120754716981132,0.8667964404894325,3,0,0,1,1,1,0,0,0,v002:event_id=603663_2026-06-23;pool_window=complete;rank_denominator=full_pool,True,True
000070_2026-06-24,000070,2026-06-24,2,june,2026-06-24,0,2,3,3,3,3,9.0,-0.0195374800637957,0.038676236044657086,0.009968102073365293,0,0,0.4235294117647075,0.14117647058823443,0.0265180630284397,0.0393926959376281,0.030093533956893,0.5818181818181807,0.0657894736842104,0.0296747967479673,0.0152304609218436,2.0995759915807426,0.5279832635974272,0.4605337088159072,0.2408434432578661,0.2428853374794594,0.0,0.0,0.05634698642785,0.056795263002026,0.0111404037619622,0.1051483420593368,0.0623909249563701,0.136561954624782,0.2303283466096755,0.1827278026034584,0.3048293625241467,0.0536962118425889,0.0289884046381447,0.020770343105034783,1,1,0,0,0,0,0,1,2.0,0.3466241360978204,0.0442655935613681,0.9197324414715716,3,0,1,1,1,1,0,0,0,v002:event_id=000070_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
000571_2026-06-24,000571,2026-06-24,2,june,2026-06-24,0,2,2,3,2,3,20.0,-0.0062402496099843,0.0,-0.023400936037441533,0,0,0.1739130434782607,0.3478260869565214,0.0234009360374415,0.0129449838187702,-0.0172684458398744,0.3478260869565214,0.0358814352574103,0.0016,-0.0047694753577106,1.017715896739034,0.2838760598547754,0.5414071755885694,0.2416386500131953,0.2424148490451616,0.0,0.0,0.154233499869442,0.1539631709414034,0.001951657963592,0.0693542876665527,0.0556884181756063,0.0949777929620772,0.118456315883509,0.1041629444345184,0.1187561433294612,0.0317236517448007,0.0095598845598843,0.004758484467588309,1,1,0,0,0,0,0,1,2.0,0.181132075471698,0.0607142857142856,0.8863636363636361,2,1,0,1,1,1,0,0,0,v002:event_id=000571_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
000783_2026-06-24,000783,2026-06-24,2,june,2026-06-24,0,2,2,2,2,2,4.0,0.0031712473572937,0.0348837209302324,-0.024312896405919715,0,0,0.4225352112676047,0.2112676056338036,0.0572012257405514,0.0154015401540154,-0.0273972602739726,0.200000000000001,0.0739957716701902,0.013172338090011,0.0032608695652174,2.02088788513364,0.4262227518264933,0.4735865486874863,0.6347534236277234,0.6413319968554965,0.0,0.0,0.0686762464281967,0.0680337767868075,-0.0114265685543528,0.0692771084337351,0.0518999073215942,0.1341519925857275,0.131266086530212,0.1128814805735995,0.156134527462892,0.0300715990453461,0.023200401304239,0.005225384034248437,1,1,0,0,0,0,0,1,2.0,0.1654040404040404,0.0558930741190766,0.7666666666666672,2,1,0,1,1,1,0,0,0,v002:event_id=000783_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
002068_2026-06-24,002068,2026-06-24,3,june,2026-06-24,1,3,3,4,3,4,13.0,-0.0268774703557311,0.08221343873517784,0.06561264822134394,0,0,0.1004784688995211,0.3397129186602875,0.0153396639883125,0.1620689655172414,0.0950446791226644,0.8995215311004789,0.1652173913043478,0.0741035856573704,0.0052199850857568,1.4158335936686453,0.4564587033875308,0.5121741030544698,0.1050322385823205,0.1124551951330325,0.3491705205539174,0.3700984402739891,0.053689937393099,0.0571409672974031,0.0752758980106054,0.1705453282389719,0.0072941993747828,0.188780826675929,0.2484949523015651,0.0743725108826525,0.2852171425847356,0.0627537836840161,0.0290697674418605,0.01563861721700399,1,1,0,0,0,0,0,1,3.0,0.33597621407334,0.0932944606413993,0.9518348623853212,3,0,0,1,1,1,0,0,0,v002:event_id=002068_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
002672_2026-06-24,002672,2026-06-24,2,june,2026-06-24,0,2,3,3,3,3,35.0,-0.0193704600484261,-0.016949152542372947,-0.0871670702179177,0,0,0.03030303030302969,0.12121212121212145,0.0691358024691357,0.0107238605898123,-0.0691358024691357,0.1250000000000001,0.0774818401937045,0.002659574468085,0.0053333333333334,1.4402958820080285,0.2416177564889968,0.6807682316357733,0.773582560326322,0.7795846639719294,0.2381396816259912,0.2467957757520969,0.0995561950837633,0.0971849391822401,-0.0227436522913914,0.0074826296098342,-0.0032068412613576,0.0849812934259752,0.0255712731229595,0.0146898803046788,0.0187812457775977,-0.0063728093467869,0.0065717415115007,-0.0006751282743723275,1,1,1,0,0,0,0,1,2.0,0.0649717514124292,0.1336760925449871,0.5263157894736843,3,0,1,1,1,1,0,0,0,v002:event_id=002672_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
002830_2026-06-24,002830,2026-06-24,2,june,2026-06-24,0,2,4,5,4,5,66.0,-0.0140686550365785,0.023072594259988755,-0.002813731007315745,0,0,0.5287356321839084,0.2413793103448283,0.0236914600550964,0.0172215843857633,0.0114155251141552,0.4109589041095869,0.041080472706809,0.0073905628197838,0.0131503716409377,1.1755736008956534,0.4842368992738493,0.4437439840813571,0.354991715369149,0.357515654625879,0.0,0.0,0.0669533432037245,0.0666270980763988,0.0037290563029599,0.0934221893126001,0.0681229174379858,0.1218067382450944,0.1062554626045697,0.0806592583343737,0.0031135012737051,0.0317035905271199,0.0203847623901132,-0.01224558264370379,1,1,0,0,0,0,0,1,2.0,0.1109717868338557,0.1897374701670645,0.8999999999999998,2,0,1,1,1,1,0,0,0,v002:event_id=002830_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
600172_2026-06-24,600172,2026-06-24,2,june,2026-06-24,0,2,2,3,2,3,3.0,-0.0235988200589969,0.02831858407079646,0.00884955752212413,0,0,0.19642857142857045,0.4761904761904767,0.0172413793103446,0.0843373493975904,0.0332326283987916,0.8159509202454004,0.0961651917404129,0.0388821385176185,0.0,1.701734550161737,0.628803993885217,0.3464964667379784,0.1407747167891021,0.1447242642414325,0.3701714321770111,0.3792981783032904,0.0785426316823088,0.0808746646133733,0.0266659476978419,0.1137162954279014,0.0257913247362249,0.1352090660414222,0.2403888002321195,0.1424633686348468,0.2411990999491911,0.0578751550227369,0.03180899633261,0.013983955251342994,1,1,0,0,0,0,0,1,2.0,0.3768115942028986,0.0707964601769911,0.9463414634146344,2,0,0,1,1,1,0,0,0,v002:event_id=600172_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
600322_2026-06-24,600322,2026-06-24,2,june,2026-06-24,0,2,3,3,3,3,10.0,-0.0102389078498293,0.0,-0.07167235494880542,0,0,0.120000000000001,0.16000000000000014,0.0620689655172412,0.0149253731343283,-0.0620689655172412,0.1818181818181821,0.0750853242320818,0.0,0.0149253731343284,1.1521205392123806,0.2138520584635322,0.6128729024406454,0.7591343354203179,0.7668117292484841,0.1056674148906918,0.1085553858020715,0.0330832048165703,0.0319368498197797,-0.0245835003988819,0.0342205323193918,0.0190114068441065,0.1140684410646388,0.0299129117758425,0.0147671336614918,0.0346139216432102,0.017014694508894,0.0053292729349068,0.006123230003826974,1,1,0,0,0,0,0,1,2.0,0.0381679389312976,0.1360294117647059,0.6379310344827587,2,0,0,1,1,1,0,0,0,v002:event_id=600322_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
600400_2026-06-24,600400,2026-06-24,2,june,2026-06-24,0,2,2,2,2,2,15.0,-0.00920245398773,-0.009202453987730008,-0.036809815950920144,0,0,0.0,0.6896551724137936,0.0278637770897832,0.0644067796610169,-0.0278637770897832,0.6785714285714288,0.0858895705521471,0.0194805194805194,0.0129032258064516,1.4786224778927026,0.3275520266417345,0.5522439644908553,0.0535887486830416,0.0545533162511889,0.0,0.0,0.0102775866824775,0.0103013536443481,0.0197592474608789,0.0665760869565217,-0.0013586956521739,0.0971467391304348,0.1246418338108881,0.0530085959885384,0.1154529307282417,0.0293706293706292,0.0186063480481577,0.0007109847138286884,1,1,1,0,0,0,0,1,2.0,0.1893939393939394,0.1095406360424028,0.8378378378378383,2,1,0,1,1,1,0,0,0,v002:event_id=600400_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
600470_2026-06-24,600470,2026-06-24,2,june,2026-06-24,0,2,3,3,3,3,16.0,-0.0076923076923076,0.01538461538461533,-0.013846153846153841,0,0,0.35714285714285593,0.5476190476190488,0.0258358662613981,0.035541195476575,-0.0062015503875969,0.5641025641025639,0.0599999999999999,0.0047021943573668,-0.0077399380804953,1.3768755735044063,0.5987347306523472,0.370994315247579,0.3286766478555443,0.332652732444958,0.0102501793304974,0.0104552169584272,0.0679268860912244,0.0684387814480218,0.010004440446462,0.0776731674512443,0.0390047074646939,0.1096166778749159,0.0998627316403568,0.0603980782429649,0.1369279886484569,0.0177960301163586,0.0206654991243435,0.006156866244311443,1,1,0,0,0,0,0,1,2.0,0.0976027397260275,0.1196013289036544,0.8538461538461543,2,0,0,1,1,1,0,0,0,v002:event_id=600470_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
600851_2026-06-24,600851,2026-06-24,3,june,2026-06-24,1,3,3,3,3,3,39.0,0.0853909465020577,0.09979423868312742,0.0380658436213992,1,0,0.17073170731707163,0.26829268292682995,0.0561272217025256,0.0212550607287448,-0.0436018957345972,0.2592592592592585,0.0833333333333331,-0.0561272217025257,-0.0029644268774703,2.5342795302584817,0.4952700645303448,0.4798994705941808,0.8662520004553468,0.8693576015951696,0.2636210568147265,0.2706039142015062,0.161044638587805,0.1581269170641448,-0.0244799598381952,0.146590909090909,0.1215909090909088,0.2147727272727271,0.2503097893432464,0.2230483271375463,0.2844503850805167,0.0597302504816956,0.0378086419753085,0.012632935868514439,1,1,0,0,0,0,0,1,3.0,0.3364238410596027,0.0714285714285713,0.8265895953757226,3,0,1,1,1,1,0,0,0,v002:event_id=600851_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
601869_2026-06-24,601869,2026-06-24,2,june,2026-06-24,0,2,2,4,2,4,58.0,-0.0216972203722527,0.04104595324056226,0.016509516632198684,0,0,0.3429691327780496,0.12297893189613154,0.0232401481980464,0.0476310893557068,0.0390541024722321,0.6564600448095601,0.0704020470398541,0.0249160629086411,0.0175438596491228,1.2010671810115379,0.5432258637758688,0.4567741362241312,0.1762191572008981,0.1784596737956743,0.1530393002641436,0.1549362349490382,0.0665806525636853,0.066987903166656,0.0182789831411089,0.1148100594309087,0.0632597046137757,0.1417192677619996,0.1965078474411237,0.1411796742197943,0.2839812273089526,0.0466315823355221,0.0201335502349651,0.024502371764268283,1,1,0,0,0,0,0,1,2.0,0.2880302020874972,0.0623381544874629,0.9190704665009538,2,0,1,1,1,1,0,0,0,v002:event_id=601869_2026-06-24;pool_window=complete;rank_denominator=full_pool,True,True
