event_id,signal_date,code,change_type,field,old_value,new_value,reason
000620_2026-07-02,2026-07-02,000620,unchanged,,,,
001229_2026-07-01,2026-07-02,001229,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001229_2026-07-01,2026-07-02,001229,unchanged,,,,
001331_2026-07-02,2026-07-02,001331,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001331_2026-07-02,2026-07-02,001331,unchanged,,,,
002053_2026-07-02,2026-07-02,002053,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002053_2026-07-02,2026-07-02,002053,unchanged,,,,
002167_2026-07-02,2026-07-02,002167,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002167_2026-07-02,2026-07-02,002167,unchanged,,,,
002180_2026-06-30,2026-07-02,002180,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002180_2026-06-30,2026-07-02,002180,unchanged,,,,
002208_2026-07-01,2026-07-02,002208,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002208_2026-07-01,2026-07-02,002208,unchanged,,,,
002273_2026-07-02,2026-07-02,002273,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002273_2026-07-02,2026-07-02,002273,unchanged,,,,
002396_2026-07-02,2026-07-02,002396,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002396_2026-07-02,2026-07-02,002396,unchanged,,,,
002407_2026-07-02,2026-07-02,002407,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002407_2026-07-02,2026-07-02,002407,unchanged,,,,
002568_2026-06-30,2026-07-02,002568,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002568_2026-06-30,2026-07-02,002568,unchanged,,,,
002628_2026-07-01,2026-07-02,002628,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002628_2026-07-01,2026-07-02,002628,unchanged,,,,
002638_2026-07-01,2026-07-02,002638,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002638_2026-07-01,2026-07-02,002638,unchanged,,,,
002738_2026-07-02,2026-07-02,002738,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002738_2026-07-02,2026-07-02,002738,unchanged,,,,
002747_2026-07-02,2026-07-02,002747,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002747_2026-07-02,2026-07-02,002747,unchanged,,,,
002929_2026-07-02,2026-07-02,002929,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002929_2026-07-02,2026-07-02,002929,unchanged,,,,
003043_2026-07-01,2026-07-02,003043,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003043_2026-07-01,2026-07-02,003043,unchanged,,,,
600076_2026-07-02,2026-07-02,600076,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600076_2026-07-02,2026-07-02,600076,unchanged,,,,
600113_2026-07-02,2026-07-02,600113,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600113_2026-07-02,2026-07-02,600113,unchanged,,,,
600363_2026-07-01,2026-07-02,600363,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600363_2026-07-01,2026-07-02,600363,unchanged,,,,
600378_2026-07-01,2026-07-02,600378,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600378_2026-07-01,2026-07-02,600378,unchanged,,,,
600707_2026-07-01,2026-07-02,600707,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600707_2026-07-01,2026-07-02,600707,unchanged,,,,
600783_2026-07-02,2026-07-02,600783,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600783_2026-07-02,2026-07-02,600783,unchanged,,,,
601133_2026-06-30,2026-07-02,601133,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601133_2026-06-30,2026-07-02,601133,unchanged,,,,
603033_2026-07-01,2026-07-02,603033,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603033_2026-07-01,2026-07-02,603033,unchanged,,,,
603061_2026-07-01,2026-07-02,603061,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603061_2026-07-01,2026-07-02,603061,unchanged,,,,
603120_2026-07-02,2026-07-02,603120,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603120_2026-07-02,2026-07-02,603120,unchanged,,,,
603155_2026-06-30,2026-07-02,603155,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603155_2026-06-30,2026-07-02,603155,unchanged,,,,
603163_2026-06-30,2026-07-02,603163,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603163_2026-06-30,2026-07-02,603163,unchanged,,,,
603212_2026-07-02,2026-07-02,603212,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603212_2026-07-02,2026-07-02,603212,unchanged,,,,
603222_2026-07-01,2026-07-02,603222,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603222_2026-07-01,2026-07-02,603222,unchanged,,,,
603379_2026-07-02,2026-07-02,603379,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603379_2026-07-02,2026-07-02,603379,unchanged,,,,
603650_2026-06-30,2026-07-02,603650,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603650_2026-06-30,2026-07-02,603650,unchanged,,,,
603950_2026-07-01,2026-07-02,603950,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603950_2026-07-01,2026-07-02,603950,unchanged,,,,
603956_2026-06-30,2026-07-02,603956,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603956_2026-06-30,2026-07-02,603956,unchanged,,,,
603983_2026-07-01,2026-07-02,603983,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603983_2026-07-01,2026-07-02,603983,unchanged,,,,
603991_2026-07-02,2026-07-02,603991,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603991_2026-07-02,2026-07-02,603991,unchanged,,,,
000017_2026-07-01,2026-07-03,000017,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000017_2026-07-01,2026-07-03,000017,unchanged,,,,
000520_2026-07-03,2026-07-03,000520,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000520_2026-07-03,2026-07-03,000520,unchanged,,,,
000536_2026-07-03,2026-07-03,000536,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000536_2026-07-03,2026-07-03,000536,unchanged,,,,
000601_2026-07-03,2026-07-03,000601,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000601_2026-07-03,2026-07-03,000601,unchanged,,,,
000603_2026-07-02,2026-07-03,000603,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000603_2026-07-02,2026-07-03,000603,unchanged,,,,
000620_2026-07-02,2026-07-03,000620,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000620_2026-07-02,2026-07-03,000620,unchanged,,,,
001229_2026-07-01,2026-07-03,001229,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001229_2026-07-01,2026-07-03,001229,unchanged,,,,
001313_2026-07-03,2026-07-03,001313,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001313_2026-07-03,2026-07-03,001313,unchanged,,,,
001331_2026-07-02,2026-07-03,001331,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001331_2026-07-02,2026-07-03,001331,unchanged,,,,
002053_2026-07-02,2026-07-03,002053,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002053_2026-07-02,2026-07-03,002053,unchanged,,,,
002167_2026-07-02,2026-07-03,002167,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002167_2026-07-02,2026-07-03,002167,unchanged,,,,
002208_2026-07-01,2026-07-03,002208,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002208_2026-07-01,2026-07-03,002208,unchanged,,,,
002273_2026-07-02,2026-07-03,002273,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002273_2026-07-02,2026-07-03,002273,unchanged,,,,
002407_2026-07-02,2026-07-03,002407,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002407_2026-07-02,2026-07-03,002407,unchanged,,,,
002458_2026-07-03,2026-07-03,002458,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002458_2026-07-03,2026-07-03,002458,unchanged,,,,
002559_2026-07-03,2026-07-03,002559,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002559_2026-07-03,2026-07-03,002559,unchanged,,,,
002628_2026-07-01,2026-07-03,002628,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002628_2026-07-01,2026-07-03,002628,unchanged,,,,
002638_2026-07-01,2026-07-03,002638,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002638_2026-07-01,2026-07-03,002638,unchanged,,,,
002738_2026-07-02,2026-07-03,002738,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002738_2026-07-02,2026-07-03,002738,unchanged,,,,
002826_2026-07-03,2026-07-03,002826,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002826_2026-07-03,2026-07-03,002826,unchanged,,,,
002929_2026-07-02,2026-07-03,002929,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002929_2026-07-02,2026-07-03,002929,unchanged,,,,
002971_2026-07-03,2026-07-03,002971,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002971_2026-07-03,2026-07-03,002971,unchanged,,,,
003043_2026-07-01,2026-07-03,003043,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003043_2026-07-01,2026-07-03,003043,unchanged,,,,
600076_2026-07-02,2026-07-03,600076,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600076_2026-07-02,2026-07-03,600076,unchanged,,,,
600113_2026-07-02,2026-07-03,600113,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600113_2026-07-02,2026-07-03,600113,unchanged,,,,
600363_2026-07-01,2026-07-03,600363,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600363_2026-07-01,2026-07-03,600363,unchanged,,,,
600378_2026-07-01,2026-07-03,600378,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600378_2026-07-01,2026-07-03,600378,unchanged,,,,
600641_2026-07-03,2026-07-03,600641,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600641_2026-07-03,2026-07-03,600641,unchanged,,,,
600707_2026-07-01,2026-07-03,600707,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600707_2026-07-01,2026-07-03,600707,unchanged,,,,
600783_2026-07-02,2026-07-03,600783,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600783_2026-07-02,2026-07-03,600783,unchanged,,,,
603033_2026-07-01,2026-07-03,603033,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603033_2026-07-01,2026-07-03,603033,unchanged,,,,
603061_2026-07-01,2026-07-03,603061,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603061_2026-07-01,2026-07-03,603061,unchanged,,,,
603120_2026-07-02,2026-07-03,603120,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603120_2026-07-02,2026-07-03,603120,unchanged,,,,
603212_2026-07-02,2026-07-03,603212,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603212_2026-07-02,2026-07-03,603212,unchanged,,,,
603222_2026-07-01,2026-07-03,603222,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603222_2026-07-01,2026-07-03,603222,unchanged,,,,
603379_2026-07-02,2026-07-03,603379,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603379_2026-07-02,2026-07-03,603379,unchanged,,,,
603505_2026-07-03,2026-07-03,603505,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603505_2026-07-03,2026-07-03,603505,unchanged,,,,
603538_2026-07-03,2026-07-03,603538,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603538_2026-07-03,2026-07-03,603538,unchanged,,,,
603928_2026-07-01,2026-07-03,603928,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603928_2026-07-01,2026-07-03,603928,unchanged,,,,
603950_2026-07-01,2026-07-03,603950,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603950_2026-07-01,2026-07-03,603950,unchanged,,,,
603983_2026-07-01,2026-07-03,603983,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603983_2026-07-01,2026-07-03,603983,unchanged,,,,
603991_2026-07-02,2026-07-03,603991,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603991_2026-07-02,2026-07-03,603991,unchanged,,,,
605488_2026-07-03,2026-07-03,605488,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605488_2026-07-03,2026-07-03,605488,unchanged,,,,
000506_2026-07-06,2026-07-06,000506,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000506_2026-07-06,2026-07-06,000506,unchanged,,,,
000520_2026-07-03,2026-07-06,000520,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000520_2026-07-03,2026-07-06,000520,unchanged,,,,
000536_2026-07-03,2026-07-06,000536,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000536_2026-07-03,2026-07-06,000536,unchanged,,,,
000576_2026-07-06,2026-07-06,000576,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000576_2026-07-06,2026-07-06,000576,unchanged,,,,
000595_2026-07-06,2026-07-06,000595,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000595_2026-07-06,2026-07-06,000595,unchanged,,,,
000601_2026-07-03,2026-07-06,000601,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000601_2026-07-03,2026-07-06,000601,unchanged,,,,
000603_2026-07-02,2026-07-06,000603,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000603_2026-07-02,2026-07-06,000603,unchanged,,,,
000620_2026-07-02,2026-07-06,000620,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000620_2026-07-02,2026-07-06,000620,unchanged,,,,
000908_2026-07-06,2026-07-06,000908,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000908_2026-07-06,2026-07-06,000908,unchanged,,,,
001313_2026-07-03,2026-07-06,001313,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001313_2026-07-03,2026-07-06,001313,unchanged,,,,
001317_2026-07-06,2026-07-06,001317,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001317_2026-07-06,2026-07-06,001317,unchanged,,,,
002167_2026-07-02,2026-07-06,002167,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002167_2026-07-02,2026-07-06,002167,unchanged,,,,
002273_2026-07-02,2026-07-06,002273,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002273_2026-07-02,2026-07-06,002273,unchanged,,,,
002407_2026-07-02,2026-07-06,002407,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002407_2026-07-02,2026-07-06,002407,unchanged,,,,
002458_2026-07-03,2026-07-06,002458,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002458_2026-07-03,2026-07-06,002458,unchanged,,,,
002559_2026-07-03,2026-07-06,002559,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002559_2026-07-03,2026-07-06,002559,unchanged,,,,
002747_2026-07-02,2026-07-06,002747,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002747_2026-07-02,2026-07-06,002747,unchanged,,,,
002826_2026-07-03,2026-07-06,002826,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002826_2026-07-03,2026-07-06,002826,unchanged,,,,
002929_2026-07-02,2026-07-06,002929,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002929_2026-07-02,2026-07-06,002929,unchanged,,,,
002971_2026-07-03,2026-07-06,002971,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002971_2026-07-03,2026-07-06,002971,unchanged,,,,
002979_2026-07-06,2026-07-06,002979,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002979_2026-07-06,2026-07-06,002979,unchanged,,,,
600076_2026-07-02,2026-07-06,600076,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600076_2026-07-02,2026-07-06,600076,unchanged,,,,
600113_2026-07-02,2026-07-06,600113,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600113_2026-07-02,2026-07-06,600113,unchanged,,,,
600641_2026-07-03,2026-07-06,600641,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600641_2026-07-03,2026-07-06,600641,unchanged,,,,
600988_2026-07-06,2026-07-06,600988,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600988_2026-07-06,2026-07-06,600988,unchanged,,,,
603120_2026-07-02,2026-07-06,603120,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603120_2026-07-02,2026-07-06,603120,unchanged,,,,
603212_2026-07-02,2026-07-06,603212,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
