event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,candidate_status,exclusion_reason,data_quality_reason,v01_candidate_status,sample_role_v02
600482_2026-05-14,600482,中国动力,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600488_2026-05-13,600488,津药药业,2026-05-14,2026-05-13,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
600500_2026-05-14,600500,中化国际,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600530_2026-05-14,600530,交大昂立,2026-05-14,2026-05-14,4,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600545_2026-05-12,600545,卓郎智能,2026-05-14,2026-05-12,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
600584_2026-05-12,600584,长电科技,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600601_2026-05-12,600601,方正科技,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600666_2026-05-14,600666,奥瑞德,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600667_2026-05-13,600667,太极实业,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600683_2026-05-13,600683,京投发展,2026-05-14,2026-05-13,3,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
600707_2026-05-14,600707,彩虹股份,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600719_2026-05-13,600719,大连热电,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600726_2026-05-14,600726,华电能源,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600737_2026-05-14,600737,中粮糖业,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600748_2026-05-12,600748,上实发展,2026-05-14,2026-05-12,2,2,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
600758_2026-05-14,600758,辽宁能源,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600769_2026-05-12,600769,祥龙电业,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600854_2026-05-12,600854,春兰股份,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600869_2026-05-13,600869,远东股份,2026-05-14,2026-05-13,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
600982_2026-05-14,600982,宁波能源,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601016_2026-05-14,601016,节能风电,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601126_2026-05-14,601126,四方股份,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601138_2026-05-14,601138,工业富联,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601609_2026-05-12,601609,金田股份,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601858_2026-05-12,601858,中国科传,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601991_2026-05-14,601991,大唐发电,2026-05-14,2026-05-14,6,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 6 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603023_2026-05-14,603023,威帝股份,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603037_2026-05-13,603037,凯众股份,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603045_2026-05-12,603045,福达合金,2026-05-14,2026-05-12,5,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 5 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603061_2026-05-13,603061,金海通,2026-05-14,2026-05-13,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
603063_2026-05-14,603063,禾望电气,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603063_2026-05-12,603063,禾望电气,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603069_2026-05-14,603069,海汽集团,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603070_2026-05-14,603070,万控智造,2026-05-14,2026-05-14,2,0,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
603110_2026-05-14,603110,东方材料,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603120_2026-05-14,603120,肯特催化,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603126_2026-05-14,603126,中材节能,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603150_2026-05-12,603150,万朗磁塑,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603156_2026-05-14,603156,养元饮品,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603186_2026-05-13,603186,华正新材,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603203_2026-05-14,603203,快克智能,2026-05-14,2026-05-14,2,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
603211_2026-05-13,603211,晋拓股份,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603216_2026-05-14,603216,梦天家居,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603269_2026-05-13,603269,海鸥股份,2026-05-14,2026-05-13,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
603275_2026-05-12,603275,众辰科技,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603285_2026-05-14,603285,键邦股份,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603290_2026-05-14,603290,斯达半导,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603303_2026-05-12,603303,得邦照明,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603320_2026-05-13,603320,迪贝电气,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603331_2026-05-13,603331,百达精工,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603459_2026-05-12,603459,红板科技,2026-05-14,2026-05-12,3,2,QUALITY_FAILED,insufficient_daily_history,日线起始 2026-04-08 晚于 2026-04-01,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
603499_2026-05-12,603499,翔港科技,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603535_2026-05-14,603535,嘉诚国际,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603629_2026-05-14,603629,利通电子,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603679_2026-05-14,603679,华体科技,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603682_2026-05-13,603682,锦和商管,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603688_2026-05-13,603688,石英股份,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603738_2026-05-12,603738,泰晶科技,2026-05-14,2026-05-12,3,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
603757_2026-05-12,603757,大元泵业,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603773_2026-05-12,603773,沃格光电,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603790_2026-05-14,603790,雅运股份,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603887_2026-05-14,603887,城地香江,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603890_2026-05-14,603890,春秋电子,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603895_2026-05-13,603895,天永智能,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603936_2026-05-14,603936,博敏电子,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603936_2026-05-12,603936,博敏电子,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603938_2026-05-14,603938,三孚股份,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605006_2026-05-12,605006,山东玻纤,2026-05-14,2026-05-12,3,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
605090_2026-05-12,605090,九丰能源,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605158_2026-05-14,605158,华达新材,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605168_2026-05-14,605168,三人行,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605186_2026-05-12,605186,健麾信息,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605189_2026-05-12,605189,富春染织,2026-05-14,2026-05-12,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-14 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
605198_2026-05-13,605198,安德利,2026-05-14,2026-05-13,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605255_2026-05-12,605255,天普股份,2026-05-14,2026-05-12,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605286_2026-05-14,605286,同力天启,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605589_2026-05-14,605589,圣泉集团,2026-05-14,2026-05-14,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000006_2026-05-13,000006,深振业Ａ,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000029_2026-05-13,000029,深深房Ａ,2026-05-15,2026-05-13,2,2,CANDIDATE,,,CANDIDATE,SENSITIVITY_MAY_COMPLETE
000159_2026-05-15,000159,国际实业,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000533_2026-05-14,000533,顺钠股份,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000591_2026-05-13,000591,太阳能,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000601_2026-05-14,000601,韶能股份,2026-05-15,2026-05-14,2,1,QUALITY_FAILED,missing_minute_data,2026-05-15 5min bar 数 2 < 30,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
000672_2026-05-13,000672,上峰材料,2026-05-15,2026-05-13,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
000720_2026-05-14,000720,新能泰山,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000767_2026-05-14,000767,晋控电力,2026-05-15,2026-05-14,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
000811_2026-05-14,000811,冰轮环境,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000880_2026-05-14,000880,潍柴重机,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000889_2026-05-14,000889,中嘉博创,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000925_2026-05-14,000925,众合科技,2026-05-15,2026-05-14,2,1,QUALITY_FAILED,missing_minute_data,2026-05-15 5min bar 数 2 < 30,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
000936_2026-05-14,000936,华西股份,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000950_2026-05-13,000950,重药控股,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000993_2026-05-14,000993,闽东电力,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001210_2026-05-15,001210,金房能源,2026-05-15,2026-05-15,2,0,QUALITY_FAILED,missing_minute_data,2026-05-15 5min bar 数 2 < 30,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
001211_2026-05-13,001211,双枪科技,2026-05-15,2026-05-13,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
001223_2026-05-15,001223,欧克科技,2026-05-15,2026-05-15,2,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
001267_2026-05-15,001267,汇绿生态,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001309_2026-05-14,001309,德明利,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001313_2026-05-14,001313,粤海饲料,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001359_2026-05-13,001359,平安电工,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002008_2026-05-14,002008,大族激光,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002015_2026-05-14,002015,协鑫能科,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002034_2026-05-14,002034,旺能环境,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002081_2026-05-13,002081,金 螳 螂,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002114_2026-05-14,002114,罗平锌电,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002124_2026-05-15,002124,天邦食品,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002165_2026-05-15,002165,红 宝 丽,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002183_2026-05-14,002183,怡 亚 通,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002190_2026-05-13,002190,成飞集成,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002208_2026-05-15,002208,合肥城建,2026-05-15,2026-05-15,3,0,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002254_2026-05-15,002254,泰和新材,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002254_2026-05-13,002254,泰和新材,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002277_2026-05-15,002277,友阿股份,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002290_2026-05-14,002290,禾盛新材,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002300_2026-05-13,002300,太阳电缆,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002309_2026-05-15,002309,中利集团,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002310_2026-05-14,002310,东方新能,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002346_2026-05-13,002346,柘中股份,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002364_2026-05-14,002364,中恒电气,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002375_2026-05-14,002375,亚厦股份,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002409_2026-05-14,002409,雅克科技,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002428_2026-05-13,002428,云南锗业,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002454_2026-05-14,002454,松芝股份,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002491_2026-05-13,002491,通鼎互联,2026-05-15,2026-05-13,4,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002498_2026-05-14,002498,汉缆股份,2026-05-15,2026-05-14,2,1,QUALITY_FAILED,missing_minute_data,5min 无 2026-05-15 数据,QUALITY_FAILED,AUDIT_ONLY_MAY_INCOMPLETE
002506_2026-05-15,002506,协鑫集成,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002518_2026-05-14,002518,科士达,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002522_2026-05-13,002522,浙江众成,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002552_2026-05-13,002552,宝鼎科技,2026-05-15,2026-05-13,4,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002560_2026-05-13,002560,通达股份,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002606_2026-05-13,002606,大连电瓷,2026-05-15,2026-05-13,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002617_2026-05-15,002617,露笑科技,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002628_2026-05-14,002628,成都路桥,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002654_2026-05-14,002654,万润科技,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002658_2026-05-14,002658,雪迪龙,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002703_2026-05-14,002703,浙江世宝,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002723_2026-05-15,002723,小崧股份,2026-05-15,2026-05-15,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002760_2026-05-14,002760,凤形股份,2026-05-15,2026-05-14,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
