event_id,code,signal_date,expected_d2_date,expected_d3_date,root_cause,evidence_paths,evidence_summary,recoverable_from_existing_local_data,recommended_recovery_source,confidence,manual_review_required,audit_result
002739_2026-07-17,002739,2026-07-20,2026-07-21,2026-07-22,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,D3_HIGH@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002829_2026-07-20,002829,2026-07-20,2026-07-21,2026-07-22,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-21 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002829_daily.pkl; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002829_daily.csv,D2_OPEN@2026-07-21 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002829_daily.pkl; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002829_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600785_2026-07-17,600785,2026-07-20,2026-07-21,2026-07-22,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,D3_HIGH@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-21 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
000899_2026-07-21,000899,2026-07-21,2026-07-22,2026-07-23,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D2_OPEN@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D2_OPEN@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,D2_OPEN@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D2_OPEN@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_BEFORE_D2
002632_2026-07-20,002632,2026-07-21,2026-07-22,2026-07-23,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_HIGH@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_CLOSE@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D2_OPEN@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,D3_HIGH@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_HIGH@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_CLOSE@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002677_2026-07-20,002677,2026-07-21,2026-07-22,2026-07-23,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,D3_HIGH@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002829_2026-07-20,002829,2026-07-21,2026-07-22,2026-07-23,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_HIGH@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_CLOSE@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D2_OPEN@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D2_OPEN@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,D3_HIGH@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_HIGH@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv; D3_CLOSE@2026-07-22 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-20\v005_daily_scored_candidates_2026-07-20.csv; D3_CLOSE@2026-07-22 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-20_2026-07-22\history_candidates_2026-07-20_2026-07-22.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
000037_2026-07-21,000037,2026-07-23,2026-07-24,2026-07-27,PRIMARY_CACHE_NOT_UPDATED_AFTER_FORWARD,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,True,PRIMARY_DAILY_CACHE,HIGH,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
000722_2026-07-21,000722,2026-07-23,2026-07-24,2026-07-27,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000722_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000722_daily.csv,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000722_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000722_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000889_2026-07-22,000889,2026-07-23,2026-07-24,2026-07-27,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000889_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000889_daily.csv,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000889_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000889_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002213_2026-07-23,002213,2026-07-23,2026-07-24,2026-07-27,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002213_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002213_daily.csv,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002213_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002213_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600644_2026-07-21,600644,2026-07-23,2026-07-24,2026-07-27,PRIMARY_CACHE_NOT_UPDATED_AFTER_FORWARD,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,True,PRIMARY_DAILY_CACHE,HIGH,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
603118_2026-07-23,603118,2026-07-23,2026-07-24,2026-07-27,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603118_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603118_daily.csv,D2_OPEN@2026-07-24 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603118_daily.pkl; D2_OPEN@2026-07-24 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603118_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000603_2026-07-24,000603,2026-07-24,2026-07-27,2026-07-28,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-27 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000603_daily.pkl; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000603_daily.csv,D2_OPEN@2026-07-27 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000603_daily.pkl; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000603_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000889_2026-07-22,000889,2026-07-24,2026-07-27,2026-07-28,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_HIGH@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_HIGH@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_CLOSE@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_CLOSE@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D2_OPEN@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_HIGH@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D3_CLOSE@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv,D3_HIGH@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_HIGH@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_HIGH@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002213_2026-07-23,002213,2026-07-24,2026-07-27,2026-07-28,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_HIGH@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_HIGH@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_CLOSE@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_CLOSE@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D2_OPEN@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_HIGH@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D3_CLOSE@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv,D3_HIGH@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_HIGH@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_HIGH@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002412_2026-07-24,002412,2026-07-24,2026-07-27,2026-07-28,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-27 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002412_daily.pkl; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002412_daily.csv,D2_OPEN@2026-07-27 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002412_daily.pkl; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002412_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600396_2026-07-24,600396,2026-07-24,2026-07-27,2026-07-28,PRIMARY_CACHE_NOT_UPDATED_AFTER_FORWARD,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,True,PRIMARY_DAILY_CACHE,HIGH,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
603118_2026-07-23,603118,2026-07-24,2026-07-27,2026-07-28,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_HIGH@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_HIGH@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_CLOSE@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_CLOSE@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D2_OPEN@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_HIGH@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D3_CLOSE@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv,D3_HIGH@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv; D3_HIGH@2026-07-27 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-23\v005_daily_scored_candidates_2026-07-23.csv; D3_HIGH@2026-07-27 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-27 in HOLDOUT_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\v005_fixed_grid_holdout_2026-07-23_2026-07-29_forward_v1\v005_fixed_grid_holdout_scored_candidates.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
603619_2026-07-24,603619,2026-07-24,2026-07-27,2026-07-28,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-27 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603619_daily.pkl; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603619_daily.csv,D2_OPEN@2026-07-27 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603619_daily.pkl; D2_OPEN@2026-07-27 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603619_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000011_2026-07-27,000011,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000011_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000011_daily.csv,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000011_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000011_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
